"Date","Time","F_Record","Temp","F_Temp","SpCond","F_SpCond","Sal","F_Sal","DO_pct","F_DO_pct","DO_mgl","F_DO_mgl","Level","F_Level","pH","F_pH","Turb","F_Turb","ChlorophyllRFU","ChlFluor","F_ChlFluor","fDOMQSU","fDOMRFU"
2025-10-30,"10:00","","21.12","0","7.946","0","4.41","0","50.6","0","4.38","0","0.17","0","6.81","0","5.23","0","3.14","12.65","0","131.61","44.03"
2025-10-30,"10:15","","21.14","0","7.166","0","3.95","0","50.8","0","4.41","0","0.153","0","6.8","0","5.44","0","3.15","12.72","0","131.55","44.01"
2025-10-30,"10:30","","21.153","0","6.611","0","3.63","0","50.9","0","4.43","0","0.132","0","6.8","0","5.35","0","3.18","12.81","0","131.97","44.15"
2025-10-30,"10:45","","21.215","0","6.099","0","3.33","0","51.3","0","4.47","0","0.107","0","6.8","0","5.39","0","3.18","12.83","0","131.96","44.15"
2025-10-30,"11:00","","21.242","0","5.562","0","3.01","0","51.5","0","4.49","0","0.087","0","6.79","0","5.2","0","3.21","12.95","0","132.06","44.18"
2025-10-30,"11:15","","21.258","0","5.191","0","2.8","0","51.5","0","4.5","0","0.076","0","6.79","0","5.28","0","3.21","12.93","0","132.02","44.17"
2025-10-30,"11:30","","21.27","0","5.268","0","2.84","0","51.2","0","4.47","0","0.076","0","6.78","0","5.38","0","3.2","12.92","0","132.24","44.24"
2025-10-30,"11:45","","21.272","0","5.161","0","2.78","0","51.6","0","4.5","0","0.07","0","6.78","0","5.64","0","3.22","12.98","0","132","44.16"
2025-10-30,"12:00","","21.321","0","4.907","0","2.64","0","51.4","0","4.49","0","0.071","0","6.78","0","5.49","0","3.21","12.95","0","131.49","43.99"
2025-10-30,"12:15","","21.288","0","5.125","0","2.76","0","51.8","0","4.52","0","0.09","0","6.77","0","5.64","0","3.17","12.81","0","131.85","44.11"
2025-10-30,"12:30","","21.464","0","5.392","0","2.92","0","53.4","0","4.64","0","0.1","0","6.77","0","5.69","0","3.17","12.79","0","131.4","43.96"
2025-10-30,"12:45","","21.577","0","7.044","0","3.88","0","55.7","0","4.8","0","0.125","0","6.79","0","4.96","0","3.11","12.54","0","130.47","43.65"
2025-10-30,"13:00","","21.575","0","7.742","0","4.29","0","56.5","0","4.86","0","0.151","0","6.8","0","4.93","0","3.08","12.41","0","130.22","43.56"
2025-10-30,"13:15","","21.704","0","9.11","0","5.11","0","58.9","0","5.03","0","0.182","0","6.82","0","6.05","0","3.02","12.19","0","128.76","43.08"
2025-10-30,"13:30","","21.819","0","10.036","0","5.67","0","60.9","0","5.17","0","0.195","0","6.84","0","6.08","0","3.02","12.17","0","128.21","42.89"
2025-10-30,"13:45","","21.837","0","10.485","0","5.94","0","61.5","0","5.21","0","0.223","0","6.85","0","5.6","0","3.01","12.14","0","128.26","42.91"
2025-10-30,"14:00","","21.639","0","12.047","0","6.9","0","58.4","0","4.94","0","0.245","0","6.84","0","5.66","0","2.93","11.82","0","128.27","42.91"
2025-10-30,"14:15","","21.65","0","12.479","0","7.17","0","57.6","0","4.87","0","0.259","0","6.86","0","6.04","0","2.9","11.7","0","127.89","42.79"
2025-10-30,"14:30","","21.621","0","15.378","0","8.99","0","56.3","0","4.7","0","0.28","0","6.87","0","6.49","0","2.76","11.12","0","126.73","42.4"
2025-10-30,"14:45","","21.828","0","18.912","0","11.24","0","56.5","0","4.64","0","0.296","0","6.92","0","8.64","0","2.57","10.35","0","123.01","41.16"
2025-10-30,"15:00","","21.915","0","21.24","0","12.76","0","57.5","0","4.67","0","0.315","0","6.95","0","8.31","0","2.43","9.81","0","121.14","40.53"
2025-10-30,"15:15","","22.061","0","22.576","0","13.63","0","60.1","0","4.85","0","0.336","0","7.01","0","8.5","0","2.4","9.68","0","118.95","39.8"
2025-10-30,"15:30","","22.229","0","24.798","0","15.11","0","62.9","0","5.02","0","0.353","0","7.07","0","8.59","0","2.35","9.46","0","115.67","38.7"
2025-10-30,"15:45","","22.431","0","26.316","0","16.12","0","67.3","0","5.32","0","0.369","0","7.14","0","9.62","0","2.34","9.43","0","113.19","37.87"
2025-10-30,"16:00","","22.565","0","27.548","0","16.94","0","71.4","0","5.6","0","0.388","0","7.21","0","9.45","0","2.35","9.46","0","111.07","37.16"
2025-10-30,"16:15","","22.592","0","27.701","0","17.05","0","75.3","0","5.9","0","0.409","0","7.26","0","8.37","0","2.42","9.75","0","110.76","37.06"
2025-10-30,"16:30","","22.63","0","28.802","0","17.79","0","76.4","0","5.96","0","0.427","0","7.3","0","8.86","0","2.38","9.58","0","108.69","36.37"
2025-10-30,"16:45","","22.479","0","28.074","0","17.3","0","79.6","0","6.24","0","0.444","0","7.33","0","6.75","0","2.52","10.15","0","110.66","37.03"
2025-10-30,"17:00","","22.437","0","28.467","0","17.57","0","80.2","0","6.28","0","0.458","0","7.35","0","6.36","0","2.55","10.28","0","110.23","36.88"
2025-10-30,"17:15","","22.404","0","29.447","0","18.23","0","82.2","0","6.41","0","0.473","0","7.39","0","6.92","0","2.53","10.22","0","108.25","36.22"
2025-10-30,"17:30","","22.406","0","30.216","0","18.76","0","82.3","0","6.41","0","0.482","0","7.41","0","6.45","0","2.52","10.17","0","107.17","35.86"
2025-10-30,"17:45","","22.423","0","30.596","0","19.02","0","82.5","0","6.41","0","0.488","0","7.43","0","5.77","0","2.56","10.32","0","106.21","35.54"
2025-10-30,"18:00","","22.43","0","31.379","0","19.55","0","83.2","0","6.44","0","0.493","0","7.45","0","6.04","0","2.57","10.36","0","104.59","35"
2025-10-30,"18:15","","22.407","0","31.623","0","19.72","0","83.2","0","6.44","0","0.493","0","7.46","0","5.36","0","2.56","10.34","0","104.22","34.87"
2025-10-30,"18:30","","22.379","0","31.416","0","19.58","0","82.8","0","6.42","0","0.487","0","7.45","0","5.36","0","2.41","9.73","0","104.1","34.83"
2025-10-30,"18:45","","22.419","0","31.759","0","19.81","0","81.7","0","6.32","0","0.476","0","7.45","0","4.53","0","2.21","8.91","0","103.71","34.7"
2025-10-30,"19:00","","22.387","0","31.112","0","19.37","0","82.2","0","6.38","0","0.463","0","7.44","0","5.75","0","2.5","10.07","0","105.74","35.38"
2025-10-30,"19:15","","22.392","0","30.263","0","18.79","0","81.3","0","6.33","0","0.449","0","7.41","0","6.4","0","2.37","9.55","0","107.67","36.03"
2025-10-30,"19:30","","22.413","0","29.369","0","18.18","0","79.6","0","6.21","0","0.435","0","7.36","0","5.22","0","2.36","9.51","0","109.55","36.66"
2025-10-30,"19:45","","22.393","0","28.812","0","17.8","0","78.7","0","6.16","0","0.421","0","7.35","0","5.49","0","2.34","9.41","0","110.66","37.03"
2025-10-30,"20:00","","22.398","0","28.691","0","17.72","0","78.3","0","6.13","0","0.407","0","7.34","0","6.98","0","2.42","9.77","0","110.47","36.96"
2025-10-30,"20:15","","22.315","0","27.636","0","17.01","0","76.3","0","6.01","0","0.39","0","7.28","0","6.35","0","2.46","9.9","0","112.67","37.7"
2025-10-30,"20:30","","22.193","0","25.725","0","15.72","0","73.7","0","5.86","0","0.374","0","7.2","0","6.92","0","2.49","10.05","0","115.6","38.68"
2025-10-30,"20:45","","21.968","0","22.572","0","13.63","0","70.2","0","5.68","0","0.36","0","7.12","0","6.42","0","2.59","10.43","0","120.86","40.44"
2025-10-30,"21:00","","21.775","0","20.489","0","12.27","0","67.3","0","5.5","0","0.343","0","7.06","0","6.46","0","2.57","10.36","0","122.27","40.91"
2025-10-30,"21:15","","21.674","0","18.877","0","11.22","0","65.8","0","5.42","0","0.326","0","7.03","0","6.43","0","2.63","10.61","0","124.1","41.52"
2025-10-30,"21:30","","21.569","0","17.364","0","10.25","0","64","0","5.31","0","0.309","0","6.99","0","6.34","0","2.7","10.87","0","125.16","41.87"
2025-10-30,"21:45","","21.442","0","15.739","0","9.22","0","62.5","0","5.24","0","0.291","0","6.97","0","6.2","0","2.73","11","0","126.52","42.33"
2025-10-30,"22:00","","21.26","0","14.006","0","8.12","0","60.8","0","5.14","0","0.273","0","6.94","0","6.01","0","2.85","11.48","0","127.72","42.73"
2025-10-30,"22:15","","21.195","0","12.448","0","7.15","0","60.1","0","5.12","0","0.252","0","6.91","0","6.27","0","2.93","11.82","0","128.66","43.04"
2025-10-30,"22:30","","21.11","0","11.235","0","6.4","0","59.1","0","5.06","0","0.232","0","6.9","0","6.38","0","2.96","11.94","0","129.41","43.3"
2025-10-30,"22:45","","21.037","0","10.381","0","5.88","0","58.4","0","5.03","0","0.209","0","6.88","0","6.56","0","2.98","12","0","129.6","43.36"
2025-10-30,"23:00","","20.961","0","9.293","0","5.22","0","58","0","5.02","0","0.186","0","6.87","0","6.51","0","3.05","12.3","0","130.19","43.55"
2025-10-30,"23:15","","20.907","0","8.357","0","4.66","0","57.6","0","5.01","0","0.163","0","6.86","0","6.49","0","3.07","12.38","0","130.83","43.77"
2025-10-30,"23:30","","20.834","0","7.573","0","4.19","0","57.3","0","5","0","0.145","0","6.85","0","6.21","0","3.14","12.65","0","131.58","44.02"
2025-10-30,"23:45","","20.792","0","7.022","0","3.87","0","57","0","4.99","0","0.126","0","6.84","0","5.83","0","3.13","12.62","0","131.87","44.12"
2025-10-31,"0:00","","20.727","0","6.418","0","3.51","0","56.7","0","4.98","0","0.108","0","6.84","0","4.98","0","3.2","12.91","0","132.63","44.37"
2025-10-31,"0:15","","20.642","0","5.777","0","3.14","0","56.4","0","4.97","0","0.093","0","6.83","0","4.65","0","3.18","12.83","0","132.99","44.49"
2025-10-31,"0:30","","20.625","0","5.464","0","2.96","0","56","0","4.94","0","0.08","0","6.82","0","4.64","0","3.23","13.02","0","133.09","44.53"
2025-10-31,"0:45","","20.644","0","5.664","0","3.08","0","55.9","0","4.93","0","0.074","0","6.81","0","4.59","0","3.22","13","0","133.02","44.5"
2025-10-31,"1:00","","20.626","0","5.658","0","3.07","0","55.5","0","4.89","0","0.071","0","6.81","0","4.61","0","3.24","13.05","0","133.1","44.53"
2025-10-31,"1:15","","20.594","0","5.46","0","2.96","0","55.1","0","4.87","0","0.075","0","6.81","0","4.12","0","3.2","12.9","0","133.38","44.62"
2025-10-31,"1:30","","20.592","0","5.613","0","3.05","0","55.6","0","4.91","0","0.088","0","6.8","0","4.58","0","3.21","12.95","0","133.47","44.65"
2025-10-31,"1:45","","20.594","0","5.532","0","3","0","55.7","0","4.92","0","0.106","0","6.8","0","4.27","0","3.22","12.99","0","133.45","44.65"
2025-10-31,"2:00","","20.202","0","6.382","0","3.49","0","56.7","0","5.03","0","0.128","0","6.81","0","4.38","0","3.2","12.92","0","133.08","44.52"
2025-10-31,"2:15","","20.549","0","8.461","0","4.72","0","56.5","0","4.95","0","0.155","0","6.81","0","4.65","0","3.11","12.56","0","132.03","44.17"
2025-10-31,"2:30","","20.41","0","9.147","0","5.14","0","56.9","0","4.98","0","0.184","0","6.83","0","4.67","0","3.09","12.48","0","131.8","44.09"
2025-10-31,"2:45","","20.395","0","10.629","0","6.04","0","57.8","0","5.03","0","0.212","0","6.85","0","5.08","0","3.02","12.16","0","131.01","43.83"
2025-10-31,"3:00","","20.54","0","11.277","0","6.43","0","58.1","0","5.04","0","0.24","0","6.85","0","4.42","0","3.02","12.2","0","130.74","43.74"
2025-10-31,"3:15","","20.482","0","11.271","0","6.43","0","58.5","0","5.08","0","0.265","0","6.86","0","4.77","0","3.02","12.17","0","130.93","43.8"
2025-10-31,"3:30","","20.779","0","13.725","0","7.95","0","58.9","0","5.03","0","0.286","0","6.89","0","4.68","0","2.89","11.67","0","129.39","43.29"
2025-10-31,"3:45","","20.704","0","13.51","0","7.82","0","58.7","0","5.03","0","0.308","0","6.89","0","4.63","0","2.92","11.76","0","129.53","43.34"
2025-10-31,"4:00","","20.548","0","13.971","0","8.11","0","59","0","5.06","0","0.329","0","6.9","0","4.57","0","2.89","11.67","0","129.34","43.27"
2025-10-31,"4:15","","20.58","0","17.269","0","10.2","0","58.4","0","4.95","0","0.346","0","6.93","0","5.69","0","2.76","11.14","0","127.08","42.52"
2025-10-31,"4:30","","20.4","0","19.892","0","11.89","0","56.5","0","4.76","0","0.361","0","6.95","0","5.94","0","2.59","10.44","0","125.47","41.98"
2025-10-31,"4:45","","20.291","0","22.116","0","13.35","0","54.3","0","4.54","0","0.377","0","6.97","0","6.72","0","2.48","10","0","123.54","41.33"
2025-10-31,"5:00","","20.327","0","23.257","0","14.1","0","55.3","0","4.6","0","0.393","0","6.99","0","5.4","0","2.43","9.81","0","122.51","40.99"
2025-10-31,"5:15","","20.343","0","24.035","0","14.62","0","58.2","0","4.82","0","0.405","0","7.03","0","5.22","0","2.48","9.98","0","121.13","40.53"
2025-10-31,"5:30","","20.333","0","25.233","0","15.41","0","60.4","0","4.98","0","0.416","0","7.07","0","5.04","0","2.48","9.99","0","119.65","40.03"
2025-10-31,"5:45","","20.26","0","26.021","0","15.94","0","62.4","0","5.14","0","0.425","0","7.12","0","5.13","0","2.5","10.08","0","118.42","39.62"
2025-10-31,"6:00","","20.1","0","25.911","0","15.87","0","63.1","0","5.21","0","0.43","0","7.13","0","4.97","0","2.59","10.44","0","118.85","39.76"
2025-10-31,"6:15","","20.243","0","27.694","0","17.07","0","65","0","5.32","0","0.428","0","7.19","0","4.36","0","2.55","10.26","0","115.67","38.7"
2025-10-31,"6:30","","20.258","0","28.875","0","17.87","0","66.8","0","5.44","0","0.422","0","7.24","0","4.75","0","2.62","10.58","0","112.73","37.72"
2025-10-31,"6:45","","20.55","0","30.384","0","18.89","0","64.9","0","5.22","0","0.413","0","7.26","0","4.67","0","2.23","8.99","0","109.47","36.63"
2025-10-31,"7:00","","20.703","0","31.372","0","19.57","0","67.3","0","5.38","0","0.399","0","7.3","0","5.03","0","2.24","9.02","0","107.76","36.06"
2025-10-31,"7:15","","20.596","0","29.783","0","18.48","0","65.3","0","5.27","0","0.389","0","7.26","0","5.28","0","2.26","9.12","0","110.34","36.92"
2025-10-31,"7:30","","20.491","0","29.004","0","17.95","0","64","0","5.19","0","0.373","0","7.21","0","5.29","0","2.28","9.19","0","112.76","37.73"
2025-10-31,"7:45","","20.28","0","24.961","0","15.23","0","61.5","0","5.09","0","0.356","0","7.12","0","5.32","0","2.48","10.01","0","120.35","40.27"
2025-10-31,"8:00","","19.979","0","22.025","0","13.29","0","60.2","0","5.06","0","0.338","0","7.04","0","5.9","0","2.65","10.7","0","124.51","41.66"
2025-10-31,"8:15","","19.826","0","19.623","0","11.72","0","59.1","0","5.04","0","0.319","0","7","0","5.22","0","2.7","10.9","0","127.29","42.59"
2025-10-31,"8:30","","19.728","0","14.132","0","8.21","0","58.3","0","5.08","0","0.303","0","6.97","0","5.86","0","2.91","11.73","0","130.24","43.57"
2025-10-31,"8:45","","19.768","0","15.081","0","8.81","0","57.9","0","5.02","0","0.28","0","6.95","0","5.85","0","2.87","11.57","0","129.83","43.44"
2025-10-31,"9:00","","19.697","0","13.77","0","7.98","0","57.7","0","5.04","0","0.258","0","6.92","0","5.92","0","2.99","12.05","0","130.88","43.79"
2025-10-31,"9:15","","19.555","0","11.381","0","6.5","0","57.6","0","5.09","0","0.237","0","6.91","0","5.7","0","3.06","12.33","0","131.81","44.1"
2025-10-31,"9:30","","19.531","0","10.711","0","6.09","0","57.6","0","5.11","0","0.216","0","6.9","0","5.42","0","3.11","12.56","0","132.43","44.3"
2025-10-31,"9:45","","19.554","0","9.823","0","5.55","0","57.4","0","5.1","0","0.193","0","6.87","0","5.46","0","3.12","12.61","0","132.71","44.4"
2025-10-31,"10:00","","19.575","0","9.046","0","5.08","0","57.4","0","5.11","0","0.171","0","6.87","0","5.02","0","3.16","12.74","0","132.98","44.49"
2025-10-31,"10:15","","19.594","0","8.794","0","4.93","0","57.5","0","5.12","0","0.147","0","6.86","0","5.19","0","3.18","12.83","0","133.25","44.58"
2025-10-31,"10:30","","19.622","0","7.162","0","3.95","0","57.7","0","5.16","0","0.128","0","6.85","0","5.03","0","3.21","12.97","0","133.64","44.71"
2025-10-31,"10:45","","19.658","0","7.573","0","4.2","0","57.2","0","5.1","0","0.104","0","6.84","0","5.09","0","3.22","13.01","0","133.75","44.74"
2025-10-31,"11:00","","19.716","0","7.256","0","4.01","0","57.1","0","5.1","0","0.087","0","6.84","0","5.32","0","3.25","13.13","0","133.65","44.71"
2025-10-31,"11:15","","19.77","0","6.591","0","3.62","0","57.5","0","5.14","0","0.069","0","6.84","0","5.38","0","3.25","13.11","0","133.73","44.74"
2025-10-31,"11:30","","19.839","0","6.21","0","3.4","0","57.2","0","5.11","0","0.048","0","6.83","0","4.58","0","3.26","13.17","0","133.86","44.78"
2025-10-31,"11:45","","19.85","0","6.336","0","3.47","0","57.2","0","5.11","0","0.033","0","6.82","0","4.8","0","3.24","13.07","0","133.96","44.81"
2025-10-31,"12:00","","19.777","0","5.834","0","3.18","0","57","0","5.11","0","0.015","0","6.82","0","4.81","0","3.27","13.2","0","134.19","44.89"
2025-10-31,"12:15","","19.846","0","5.623","0","3.05","0","57.2","0","5.12","0","0.003","0","6.82","0","4.77","0","3.29","13.27","0","134.05","44.84"
2025-10-31,"12:30","","19.839","0","4.456","0","2.38","0","57.3","0","5.16","0","-0.007","0","6.83","0","5.3","0","3.32","13.4","0","134.09","44.86"
2025-10-31,"12:45","","19.663","0","4.821","0","2.59","0","56.4","0","5.08","0","-0.014","0","6.82","0","4.63","0","3.27","13.2","0","134.49","44.99"
2025-10-31,"13:00","","19.739","0","4.948","0","2.67","0","56.3","0","5.07","0","-0.017","0","6.81","0","4.61","0","3.29","13.28","0","133.9","44.8"
2025-10-31,"13:15","","19.814","0","4.447","0","2.38","0","56.3","0","5.07","0","-0.006","0","6.81","0","4.77","0","3.33","13.44","0","134.08","44.86"
2025-10-31,"13:30","","19.92","0","3.803","0","2.02","0","56.9","0","5.12","0","0.007","0","6.8","0","4.87","0","3.31","13.34","0","133.94","44.81"
2025-10-31,"13:45","","20.206","0","3.695","0","1.95","0","58.5","0","5.24","0","0.029","0","6.8","0","5.63","0","3.27","13.19","0","133.02","44.5"
2025-10-31,"14:00","","20.285","0","4.722","0","2.53","0","59.3","0","5.28","0","0.051","0","6.81","0","6.27","0","3.26","13.15","0","132.2","44.23"
2025-10-31,"14:15","","20.855","0","6.142","0","3.35","0","63.3","0","5.55","0","0.081","0","6.84","0","7.08","0","3.14","12.66","0","129.74","43.41"
2025-10-31,"14:30","","20.918","0","7.358","0","4.07","0","64.3","0","5.61","0","0.111","0","6.86","0","6.35","0","3.1","12.52","0","129.41","43.29"
2025-10-31,"14:45","","21.084","0","8.224","0","4.58","0","66.1","0","5.73","0","0.141","0","6.87","0","5.73","0","3.05","12.32","0","128.99","43.15"
2025-10-31,"15:00","","21.172","0","8.283","0","4.61","0","66.5","0","5.75","0","0.175","0","6.88","0","6.07","0","3","12.1","0","128.87","43.12"
2025-10-31,"15:15","","20.898","0","9.912","0","5.6","0","65.1","0","5.63","0","0.206","0","6.89","0","5.93","0","3","12.11","0","129.29","43.25"
2025-10-31,"15:30","","20.867","0","11.599","0","6.63","0","64.9","0","5.58","0","0.24","0","6.91","0","6.16","0","2.9","11.69","0","128.72","43.07"
2025-10-31,"15:45","","21.133","0","12.39","0","7.12","0","67","0","5.72","0","0.272","0","6.94","0","5.99","0","2.9","11.7","0","127.86","42.78"
2025-10-31,"16:00","","20.857","0","17.675","0","10.46","0","64.6","0","5.43","0","0.295","0","6.99","0","7.11","0","2.65","10.67","0","125.58","42.01"
2025-10-31,"16:15","","20.994","0","18.901","0","11.24","0","65.4","0","5.46","0","0.322","0","7.02","0","6.37","0","2.64","10.63","0","124.68","41.71"
2025-10-31,"16:30","","21.125","0","22.374","0","13.51","0","67","0","5.51","0","0.344","0","7.09","0","8.49","0","2.5","10.07","0","119.88","40.11"
2025-10-31,"16:45","","21.231","0","26.391","0","16.18","0","68.9","0","5.57","0","0.363","0","7.18","0","8.58","0","2.36","9.51","0","114.93","38.45"
2025-10-31,"17:00","","21.514","0","26.947","0","16.55","0","71.9","0","5.76","0","0.384","0","7.23","0","9.22","0","2.5","10.09","0","113.05","37.83"
2025-10-31,"17:15","","21.776","0","27.996","0","17.26","0","75.2","0","5.97","0","0.402","0","7.29","0","8.22","0","2.55","10.28","0","110.84","37.09"
2025-10-31,"17:30","","21.982","0","27.039","0","16.61","0","78.2","0","6.21","0","0.422","0","7.29","0","7.35","0","2.7","10.89","0","112.04","37.49"
2025-10-31,"17:45","","22.014","0","27.608","0","16.99","0","78.8","0","6.24","0","0.438","0","7.33","0","7.06","0","2.59","10.45","0","110.74","37.05"
2025-10-31,"18:00","","22.038","0","27.861","0","17.16","0","79.9","0","6.32","0","0.453","0","7.34","0","6.35","0","2.66","10.71","0","110.96","37.13"
2025-10-31,"18:15","","22.015","0","28.716","0","17.74","0","80.2","0","6.32","0","0.464","0","7.36","0","6.2","0","2.57","10.38","0","108.95","36.46"
2025-10-31,"18:30","","21.979","0","29.73","0","18.43","0","80.1","0","6.29","0","0.473","0","7.39","0","6.53","0","2.48","9.98","0","107.21","35.87"
2025-10-31,"18:45","","21.951","0","30.289","0","18.81","0","80.7","0","6.33","0","0.478","0","7.41","0","5.13","0","2.55","10.29","0","106.34","35.58"
2025-10-31,"19:00","","21.945","0","30.551","0","18.99","0","81.5","0","6.39","0","0.48","0","7.42","0","5.08","0","2.56","10.34","0","105.64","35.35"
2025-10-31,"19:15","","21.918","0","30.235","0","18.78","0","81.4","0","6.39","0","0.477","0","7.41","0","5.77","0","2.58","10.4","0","106.24","35.55"
2025-10-31,"19:30","","21.937","0","30.848","0","19.19","0","78.9","0","6.18","0","0.468","0","7.41","0","4.87","0","2.31","9.32","0","103.02","34.47"
2025-10-31,"19:45","","21.933","0","30.66","0","19.07","0","80.4","0","6.3","0","0.454","0","7.42","0","4.65","0","2.58","10.41","0","104.98","35.13"
2025-10-31,"20:00","","21.946","0","29.503","0","18.28","0","79.9","0","6.29","0","0.439","0","7.39","0","4.64","0","2.61","10.54","0","108.45","36.29"
2025-10-31,"20:15","","21.897","0","28.937","0","17.89","0","79.2","0","6.26","0","0.422","0","7.37","0","5.05","0","2.56","10.34","0","109.76","36.73"
2025-10-31,"20:30","","21.906","0","28.751","0","17.77","0","78.4","0","6.2","0","0.405","0","7.34","0","5.71","0","2.59","10.44","0","110.04","36.82"
2025-10-31,"20:45","","21.868","0","28.025","0","17.28","0","78","0","6.18","0","0.388","0","7.33","0","7.06","0","2.59","10.44","0","110.9","37.11"
2025-10-31,"21:00","","21.657","0","25.895","0","15.84","0","76","0","6.1","0","0.371","0","7.27","0","8.27","0","2.65","10.68","0","114.3","38.24"
2025-10-31,"21:15","","21.347","0","23.284","0","14.11","0","73.3","0","5.98","0","0.354","0","7.21","0","6.09","0","2.62","10.57","0","119.64","40.03"
2025-10-31,"21:30","","21.105","0","20.443","0","12.24","0","70.3","0","5.82","0","0.335","0","7.14","0","6.07","0","2.71","10.93","0","123.57","41.34"
2025-10-31,"21:45","","20.914","0","20.661","0","12.39","0","68.9","0","5.71","0","0.314","0","7.1","0","7.63","0","2.7","10.87","0","123.17","41.21"
2025-10-31,"22:00","","20.711","0","18.197","0","10.79","0","67.6","0","5.69","0","0.292","0","7.07","0","6.23","0","2.81","11.34","0","125.63","42.03"
2025-10-31,"22:15","","20.453","0","15.222","0","8.89","0","65.4","0","5.6","0","0.27","0","7.01","0","6.53","0","2.86","11.55","0","128.06","42.84"
2025-10-31,"22:30","","20.266","0","13.745","0","7.97","0","64.3","0","5.55","0","0.248","0","6.99","0","6.57","0","2.89","11.64","0","129.08","43.18"
2025-10-31,"22:45","","20.149","0","12.664","0","7.29","0","63.4","0","5.51","0","0.225","0","6.97","0","6.08","0","2.94","11.85","0","130.04","43.5"
2025-10-31,"23:00","","20.073","0","12.129","0","6.96","0","63","0","5.49","0","0.203","0","6.96","0","6.34","0","3.02","12.19","0","130.5","43.66"
2025-10-31,"23:15","","19.888","0","10.132","0","5.74","0","62","0","5.46","0","0.179","0","6.93","0","5.69","0","3.05","12.31","0","131.49","43.99"
2025-10-31,"23:30","","19.865","0","9.45","0","5.32","0","61.6","0","5.44","0","0.155","0","6.92","0","5.35","0","3.11","12.55","0","132.01","44.16"
2025-10-31,"23:45","","19.779","0","8.36","0","4.67","0","61.1","0","5.43","0","0.133","0","6.91","0","5.26","0","3.14","12.65","0","132.61","44.36"
2025-11-01,"0:00","","19.726","0","7.581","0","4.2","0","60.8","0","5.42","0","0.111","0","6.9","0","5.28","0","3.18","12.84","0","133.19","44.56"
2025-11-01,"0:15","","19.607","0","6.767","0","3.72","0","60.3","0","5.4","0","0.089","0","6.89","0","4.88","0","3.22","12.97","0","133.53","44.67"
2025-11-01,"0:30","","19.67","0","6.977","0","3.84","0","60.3","0","5.39","0","0.069","0","6.88","0","4.93","0","3.18","12.83","0","133.66","44.72"
2025-11-01,"0:45","","19.644","0","6.697","0","3.68","0","60","0","5.37","0","0.051","0","6.88","0","4.84","0","3.26","13.17","0","133.84","44.78"
2025-11-01,"1:00","","19.575","0","6.407","0","3.51","0","59.7","0","5.36","0","0.037","0","6.87","0","4.83","0","3.26","13.17","0","134.08","44.85"
2025-11-01,"1:15","","19.567","0","6.557","0","3.6","0","59.8","0","5.37","0","0.024","0","6.86","0","4.89","0","3.28","13.25","0","134.15","44.88"
2025-11-01,"1:30","","19.575","0","6.193","0","3.39","0","59.6","0","5.35","0","0.014","0","6.86","0","4.61","0","3.31","13.36","0","134.19","44.89"
2025-11-01,"1:45","","19.493","0","6.112","0","3.34","0","59.2","0","5.34","0","0.007","0","6.86","0","4.79","0","3.27","13.21","0","134.23","44.91"
2025-11-01,"2:00","","19.431","0","5.719","0","3.11","0","58.6","0","5.29","0","0.004","0","6.86","0","4.21","0","3.31","13.37","0","134","44.83"
2025-11-01,"2:15","","19.381","0","5.327","0","2.88","0","58.6","0","5.31","0","0.014","0","6.84","0","4.34","0","3.36","13.57","0","134.34","44.94"
2025-11-01,"2:30","","19.397","0","5.302","0","2.87","0","59","0","5.34","0","0.032","0","6.84","0","4.65","0","3.32","13.41","0","134.51","45"
2025-11-01,"2:45","","18.965","0","5.437","0","2.95","0","59.6","0","5.44","0","0.054","0","6.84","0","4.45","0","3.29","13.27","0","134.42","44.97"
2025-11-01,"3:00","","19.277","0","7.098","0","3.92","0","59.7","0","5.38","0","0.079","0","6.85","0","4.7","0","3.27","13.2","0","133.77","44.75"
2025-11-01,"3:15","","19.268","0","9.187","0","5.16","0","60.5","0","5.41","0","0.107","0","6.88","0","4.68","0","3.18","12.84","0","132.91","44.47"
2025-11-01,"3:30","","19.227","0","10.383","0","5.89","0","61.2","0","5.46","0","0.14","0","6.9","0","4.99","0","3.1","12.52","0","132.56","44.35"
2025-11-01,"3:45","","19.318","0","10.853","0","6.18","0","61.9","0","5.5","0","0.173","0","6.9","0","4.54","0","3.09","12.46","0","132.33","44.27"
2025-11-01,"4:00","","18.943","0","10.147","0","5.75","0","62.2","0","5.58","0","0.206","0","6.91","0","4.48","0","3.16","12.74","0","132.9","44.46"
2025-11-01,"4:15","","19.196","0","11.499","0","6.58","0","62.3","0","5.54","0","0.238","0","6.92","0","4.58","0","3.13","12.64","0","132.24","44.24"
2025-11-01,"4:30","","19.813","0","15.431","0","9.03","0","63.2","0","5.46","0","0.268","0","6.98","0","4.9","0","2.88","11.61","0","129.4","43.29"
2025-11-01,"4:45","","19.58","0","15.259","0","8.92","0","63","0","5.48","0","0.3","0","6.98","0","6.03","0","2.92","11.79","0","129.7","43.39"
2025-11-01,"5:00","","19.537","0","17.561","0","10.39","0","62.8","0","5.42","0","0.327","0","7.02","0","5.14","0","2.85","11.49","0","127.83","42.77"
