DATE,TIME,F_Record,FILENAME,SITENAME,USERID,FAULTCODE,SpCond,F_SpCond,Sal,F_Sal,Depth,F_Depth,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,fDOMQSU,fDOMRFU,pH,F_pH,pHmV,BATTERY,Temp,F_Temp,Turb,F_Turb,WIPERPOSITIONVOLT,ChlFluor,F_ChlFluor,ChlorphylluG/L
4/1/2026,17:45, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.321,0,34.51,0,1.947,0,106.9,0,7.82,0,7.78,2.68,7.98,0,-83.7,5.8,20.745,0,13.9,0,1.199,2.17,0,8.77
4/1/2026,18:00, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.347,0,34.53,0,2.018,0,107,0,7.85,0,7.49,2.58,7.99,0,-84.1,5.8,20.594,0,12.53,0,1.195,1.94,0,7.87
4/1/2026,18:15, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.418,0,34.59,0,2.094,0,106.8,0,7.85,0,7.37,2.54,8,0,-84.7,5.8,20.499,0,12.67,0,1.19,1.91,0,7.74
4/1/2026,18:30, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.433,0,34.6,0,2.173,0,106,0,7.78,0,6.33,2.19,8,0,-84.9,5.8,20.518,0,13.07,0,1.195,1.81,0,7.34
4/1/2026,18:45, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.448,0,34.61,0,2.253,0,104.5,0,7.66,0,6.15,2.13,8,0,-84.9,5.79,20.6,0,11.64,0,1.194,1.92,0,7.78
4/1/2026,19:00, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.456,0,34.61,0,2.329,0,103.2,0,7.57,0,6.35,2.19,8,0,-84.7,5.8,20.597,0,11.31,0,1.188,1.59,0,6.48
4/1/2026,19:15, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.462,0,34.62,0,2.406,0,101.7,0,7.46,0,6.35,2.2,8,0,-84.4,5.8,20.573,0,6.78,0,1.203,1.36,0,5.55
4/1/2026,19:30, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.466,0,34.62,0,2.474,0,99,0,7.26,0,6.21,2.15,7.98,0,-83.6,5.79,20.575,0,7.74,0,1.206,1.13,0,4.64
4/1/2026,19:45, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.465,0,34.62,0,2.536,0,78.5,0,5.76,0,6.55,2.26,7.91,0,-79.3,5.8,20.586,0,9.77,0,1.187,0.72,0,2.98
4/1/2026,20:00, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.482,0,34.63,0,2.591,0,73.3,0,5.36,0,6.45,2.23,7.87,0,-77.3,5.8,20.71,0,5.98,0,1.188,0.66,0,2.73
4/1/2026,20:15, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.473,0,34.63,0,2.631,0,91.8,0,6.72,0,6.12,2.12,7.97,0,-82.8,5.8,20.73,0,6.96,0,1.191,1.24,0,5.04
4/1/2026,20:30, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.461,0,34.62,0,2.661,0,95.2,0,6.98,0,6.36,2.2,7.97,0,-82.9,5.79,20.595,0,6.8,0,1.196,0.81,0,3.32
4/1/2026,20:45, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.46,0,34.62,0,2.684,0,97.6,0,7.16,0,6.29,2.17,7.99,0,-84.1,5.8,20.61,0,8.32,0,1.191,1.21,0,4.95
4/1/2026,21:00, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.452,0,34.61,0,2.702,0,99.9,0,7.31,0,6.56,2.26,8,0,-84.4,5.8,20.664,0,9.77,0,1.195,1.21,0,4.93
4/1/2026,21:15, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.33,0,34.52,0,2.702,0,100.5,0,7.34,0,8.05,2.77,7.97,0,-82.9,5.79,20.811,0,8.58,0,1.198,1.56,0,6.33
4/1/2026,21:30, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.291,0,34.49,0,2.688,0,102.6,0,7.48,0,8.68,2.98,7.96,0,-82.6,5.79,20.995,0,8.58,0,1.198,1.66,0,6.74
4/1/2026,21:45, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.319,0,34.51,0,2.655,0,102.9,0,7.47,0,8.74,3,7.95,0,-82.1,5.8,21.17,0,10.44,0,1.19,1.82,0,7.37
4/1/2026,22:00, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.366,0,34.54,0,2.611,0,101,0,7.27,0,9.17,3.15,7.93,0,-80.7,5.79,21.642,0,12.08,0,1.191,1.94,0,7.87
4/1/2026,22:15, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.371,0,34.54,0,2.572,0,98.9,0,7.07,0,9.97,3.42,7.91,0,-79.5,5.79,22.047,0,13.49,0,1.198,1.78,0,7.22
4/1/2026,22:30, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.381,0,34.54,0,2.533,0,97.5,0,6.92,0,10.33,3.54,7.89,0,-78.5,5.8,22.429,0,16.55,0,1.203,1.73,0,7.04
4/1/2026,22:45, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.395,0,34.55,0,2.478,0,95.9,0,6.77,0,11.32,3.87,7.87,0,-77.6,5.8,22.759,0,18.18,0,1.197,1.7,0,6.89
4/1/2026,23:00, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.393,0,34.54,0,2.421,0,95,0,6.69,0,11.67,3.99,7.86,0,-76.9,5.79,22.933,0,14.09,0,1.187,1.53,0,6.21
4/1/2026,23:15, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.397,0,34.54,0,2.365,0,93,0,6.54,0,12.18,4.16,7.85,0,-76.4,5.8,22.981,0,13.84,0,1.204,1.39,0,5.65
4/1/2026,23:30, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.396,0,34.54,0,2.306,0,93.9,0,6.61,0,12.08,4.13,7.85,0,-76.3,5.8,22.931,0,12.86,0,1.196,1.43,0,5.8
4/1/2026,23:45, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.387,0,34.54,0,2.254,0,94.1,0,6.62,0,12.33,4.21,7.86,0,-76.6,5.79,22.984,0,12.11,0,1.193,1.64,0,6.65
4/2/2026,00:00, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.412,0,34.56,0,2.201,0,95.1,0,6.73,0,11.98,4.09,7.86,0,-77,5.79,22.623,0,10.73,0,1.198,1.38,0,5.63
4/2/2026,00:15, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.375,0,34.53,0,2.153,0,88,0,6.24,0,12.46,4.25,7.84,0,-75.5,5.8,22.489,0,9.54,0,1.203,1.03,0,4.21
4/2/2026,00:30, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.329,0,34.51,0,2.101,0,91.1,0,6.55,0,10.48,3.59,7.88,0,-77.7,5.79,21.739,0,9.47,0,1.19,1.3,0,5.29
4/2/2026,00:45, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.416,0,34.57,0,2.049,0,79.2,0,5.69,0,10.88,3.72,7.83,0,-74.7,5.79,21.77,0,6.33,0,1.188,0.67,0,2.77
4/2/2026,01:00, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.37,0,34.54,0,1.996,0,87.3,0,6.25,0,11.36,3.88,7.85,0,-76.1,5.79,21.974,0,4.19,0,1.207,0.87,0,3.59
4/2/2026,01:15, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.37,0,34.53,0,1.945,0,90.3,0,6.43,0,11.94,4.08,7.86,0,-76.4,5.79,22.271,0,5.64,0,1.197,1.03,0,4.22
4/2/2026,01:30, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.375,0,34.54,0,1.892,0,90.8,0,6.47,0,11.96,4.08,7.86,0,-76.7,5.79,22.256,0,6.48,0,1.188,1.22,0,4.99
4/2/2026,01:45, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.379,0,34.54,0,1.842,0,91.8,0,6.53,0,12.11,4.14,7.86,0,-77,5.79,22.325,0,5.56,0,1.206,1.11,0,4.52
4/2/2026,02:00, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.368,0,34.53,0,1.791,0,92.7,0,6.6,0,11.76,4.02,7.87,0,-77.2,5.8,22.296,0,5.73,0,1.2,1.21,0,4.93
4/2/2026,02:15, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.363,0,34.53,0,1.74,0,92.6,0,6.6,0,11.76,4.02,7.87,0,-77.4,5.79,22.159,0,5.7,0,1.194,1.04,0,4.25
4/2/2026,02:30, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.389,0,34.55,0,1.689,0,90.7,0,6.48,0,11.63,3.97,7.87,0,-77.3,5.79,22.074,0,5.59,0,1.203,1.1,0,4.51
4/2/2026,02:45, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.418,0,34.58,0,1.64,0,87.4,0,6.27,0,11.4,3.9,7.87,0,-77,5.8,21.827,0,8.01,0,1.2,1.1,0,4.49
4/2/2026,03:00, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.425,0,34.58,0,1.591,0,84.7,0,6.09,0,11.77,4.02,7.86,0,-76.5,5.79,21.672,0,7.87,0,1.195,0.92,0,3.78
4/2/2026,03:15, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.43,0,34.59,0,1.545,0,83.7,0,6.03,0,11.77,4.02,7.86,0,-76.4,5.79,21.579,0,8.75,0,1.191,0.97,0,3.98
4/2/2026,03:30, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.409,0,34.57,0,1.508,0,85.3,0,6.15,0,11.16,3.82,7.87,0,-77,5.79,21.532,0,11.49,0,1.198,0.94,0,3.87
4/2/2026,03:45, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.4,0,34.57,0,1.481,0,88.2,0,6.36,0,10.45,3.58,7.88,0,-77.8,5.78,21.529,0,11.89,0,1.201,1.13,0,4.64
4/2/2026,04:00, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.439,0,34.6,0,1.471,0,88.6,0,6.42,0,9.16,3.14,7.91,0,-79.4,5.79,21.281,0,26.5,0,1.195,1.37,0,5.57
4/2/2026,04:15, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.468,0,34.62,0,1.478,0,92.8,0,6.77,0,8.07,2.77,7.96,0,-82.1,5.79,20.888,0,11.57,0,1.195,0.99,0,4.04
4/2/2026,04:30, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.437,0,34.6,0,1.508,0,95.2,0,6.94,0,7.69,2.64,7.97,0,-82.8,5.79,20.961,0,12.53,0,1.193,1.04,0,4.26
4/2/2026,04:45, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.435,0,34.6,0,1.55,0,97,0,7.06,0,7.64,2.63,7.98,0,-83.4,5.78,21.009,0,10.92,0,1.194,1.03,0,4.21
4/2/2026,05:00, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.384,0,34.56,0,1.594,0,97.6,0,7.09,0,7.78,2.68,7.98,0,-83.3,5.78,21.177,0,12.27,0,1.187,1.13,0,4.62
4/2/2026,05:15, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.354,0,34.53,0,1.657,0,96.9,0,7.02,0,8.14,2.8,7.97,0,-83,5.79,21.279,0,13.33,0,1.196,1.21,0,4.94
4/2/2026,05:30, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.424,0,34.59,0,1.724,0,97.4,0,7.09,0,7.25,2.5,7.98,0,-83.7,5.78,21.03,0,10.15,0,1.198,1.02,0,4.17
4/2/2026,05:45, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.419,0,34.58,0,1.797,0,97,0,7.06,0,7.38,2.54,7.98,0,-83.5,5.78,21.054,0,10.73,0,1.202,1.02,0,4.19
4/2/2026,06:00, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.398,0,34.57,0,1.877,0,96.8,0,7.03,0,7.7,2.65,7.98,0,-83.3,5.79,21.117,0,10.07,0,1.206,1.02,0,4.18
4/2/2026,06:15, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.41,0,34.58,0,1.95,0,96.7,0,7.04,0,7.52,2.59,7.98,0,-83.4,5.78,21.058,0,8.89,0,1.197,0.97,0,3.98
4/2/2026,06:30, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.436,0,34.6,0,2.016,0,96.7,0,7.05,0,7.32,2.52,7.98,0,-83.6,5.78,20.963,0,7.74,0,1.191,0.92,0,3.76
4/2/2026,06:45, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.437,0,34.6,0,2.082,0,96.6,0,7.04,0,6.96,2.4,7.98,0,-83.6,5.78,20.922,0,17.12,0,1.195,1.05,0,4.3
4/2/2026,07:00, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.439,0,34.6,0,2.152,0,95.6,0,6.98,0,7.17,2.47,7.98,0,-83.5,5.78,20.883,0,7.54,0,1.191,0.81,0,3.34
4/2/2026,07:15, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.449,0,34.61,0,2.221,0,96,0,7.03,0,7.03,2.42,7.98,0,-83.6,5.78,20.703,0,9.14,0,1.2,1.03,0,4.22
4/2/2026,07:30, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.448,0,34.61,0,2.282,0,94.5,0,6.93,0,7.01,2.42,7.98,0,-83.3,5.78,20.57,0,7.24,0,1.207,0.8,0,3.28
4/2/2026,07:45, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.459,0,34.62,0,2.347,0,92.5,0,6.79,0,6.86,2.37,7.97,0,-82.8,5.79,20.488,0,6.16,0,1.199,1.01,0,4.14
4/2/2026,08:00, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.459,0,34.62,0,2.404,0,85.6,0,6.3,0,6.83,2.36,7.94,0,-81.1,5.78,20.396,0,5.65,0,1.191,0.63,0,2.61
4/2/2026,08:15, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.465,0,34.62,0,2.457,0,78.4,0,5.77,0,6.77,2.34,7.91,0,-79.2,5.78,20.335,0,7.42,0,1.196,0.78,0,3.22
4/2/2026,08:30, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.468,0,34.62,0,2.498,0,77.2,0,5.69,0,6.87,2.37,7.93,0,-80.2,5.78,20.337,0,5.92,0,1.2,0.94,0,3.85
4/2/2026,08:45, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.465,0,34.62,0,2.537,0,80.7,0,5.94,0,7.09,2.44,7.92,0,-80,5.77,20.359,0,6.73,0,1.198,0.57,0,2.37
4/2/2026,09:00, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.459,0,34.62,0,2.559,0,90.7,0,6.66,0,7.21,2.48,7.97,0,-83.1,5.78,20.495,0,7.94,0,1.195,0.81,0,3.33
4/2/2026,09:15, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.421,0,34.59,0,2.572,0,95.4,0,6.97,0,7.56,2.6,7.98,0,-83.5,5.78,20.809,0,6.26,0,1.191,0.83,0,3.41
4/2/2026,09:30, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.387,0,34.56,0,2.573,0,95,0,6.89,0,7.81,2.68,7.97,0,-82.9,5.78,21.182,0,6.95,0,1.202,0.9,0,3.69
4/2/2026,09:45, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.362,0,34.54,0,2.557,0,92.8,0,6.73,0,8.29,2.85,7.95,0,-82,5.78,21.286,0,6.65,0,1.189,0.81,0,3.32
4/2/2026,10:00, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.377,0,34.55,0,2.52,0,91.9,0,6.66,0,8.97,3.08,7.94,0,-81.3,5.77,21.334,0,8.62,0,1.193,0.87,0,3.57
4/2/2026,10:15, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.421,0,34.58,0,2.485,0,90.4,0,6.53,0,9.42,3.23,7.91,0,-79.7,5.78,21.461,0,9.37,0,1.204,0.99,0,4.05
4/2/2026,10:30, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.409,0,34.57,0,2.443,0,87.7,0,6.31,0,10.31,3.53,7.88,0,-77.9,5.77,21.701,0,9.8,0,1.195,0.8,0,3.28
4/2/2026,10:45, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.411,0,34.57,0,2.395,0,87.1,0,6.23,0,11.2,3.83,7.86,0,-76.6,5.78,21.97,0,10.82,0,1.188,0.89,0,3.65
4/2/2026,11:00, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.403,0,34.56,0,2.347,0,86.9,0,6.2,0,11.66,3.98,7.85,0,-76,5.78,22.157,0,11.17,0,1.193,0.9,0,3.71
4/2/2026,11:15, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.406,0,34.56,0,2.295,0,87,0,6.19,0,11.77,4.02,7.84,0,-75.5,5.77,22.314,0,10,0,1.195,0.87,0,3.56
4/2/2026,11:30, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.399,0,34.55,0,2.24,0,86.6,0,6.15,0,12.46,4.26,7.83,0,-75.1,5.78,22.428,0,10.03,0,1.187,0.9,0,3.69
4/2/2026,11:45, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.398,0,34.55,0,2.187,0,87.4,0,6.2,0,12.03,4.11,7.84,0,-75.2,5.78,22.49,0,8.52,0,1.195,0.85,0,3.49
4/2/2026,12:00, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.401,0,34.55,0,2.14,0,87.6,0,6.2,0,12.18,4.16,7.83,0,-75.2,5.77,22.575,0,8.52,0,1.199,0.82,0,3.39
4/2/2026,12:15, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.402,0,34.55,0,2.091,0,86.1,0,6.09,0,12.27,4.19,7.82,0,-74.6,5.78,22.649,0,5.94,0,1.201,0.66,0,2.74
4/2/2026,12:30, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.413,0,34.56,0,2.04,0,89.9,0,6.34,0,10.23,3.5,7.85,0,-76.4,5.78,22.828,0,7.07,0,1.203,0.49,0,2.06
4/2/2026,12:45, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.423,0,34.57,0,1.988,0,88.5,0,6.24,0,9.77,3.35,7.86,0,-76.5,5.77,22.784,0,8.08,0,1.193,0.53,0,2.2
4/2/2026,13:00, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.41,0,34.56,0,1.94,0,84.4,0,5.97,0,12.25,4.18,7.82,0,-74.3,5.77,22.667,0,6.28,0,1.188,0.65,0,2.71
4/2/2026,13:15, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.393,0,34.55,0,1.888,0,90,0,6.37,0,11.4,3.89,7.86,0,-76.5,5.78,22.634,0,6.48,0,1.194,0.7,0,2.91
4/2/2026,13:30, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.408,0,34.55,0,1.84,0,91.3,0,6.43,0,11.44,3.91,7.85,0,-76.2,5.78,22.895,0,4.85,0,1.195,0.72,0,2.99
4/2/2026,13:45, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.396,0,34.55,0,1.787,0,89.5,0,6.32,0,11.92,4.07,7.84,0,-75.8,5.78,22.727,0,5.4,0,1.188,0.75,0,3.11
4/2/2026,14:00, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.404,0,34.55,0,1.74,0,88.5,0,6.26,0,12.12,4.14,7.84,0,-75.7,5.77,22.607,0,6.1,0,1.195,0.81,0,3.32
4/2/2026,14:15, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.448,0,34.58,0,1.687,0,93.2,0,6.56,0,10.46,3.58,7.87,0,-77.2,5.78,22.92,0,9.85,0,1.196,0.85,0,3.49
4/2/2026,14:30, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.431,0,34.57,0,1.637,0,94.7,0,6.65,0,10.61,3.63,7.87,0,-77.3,5.77,23.05,0,7.61,0,1.19,0.81,0,3.33
4/2/2026,14:45, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.448,0,34.58,0,1.59,0,96.1,0,6.72,0,10.58,3.62,7.87,0,-77.5,5.77,23.28,0,8.14,0,1.199,0.87,0,3.59
4/2/2026,15:00, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.442,0,34.57,0,1.539,0,97.2,0,6.77,0,10.51,3.6,7.87,0,-77.2,5.78,23.459,0,7.63,0,1.201,0.88,0,3.63
4/2/2026,15:15, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.463,0,34.58,0,1.502,0,98.2,0,6.83,0,10.24,3.51,7.87,0,-77.6,5.77,23.624,0,8.52,0,1.196,0.99,0,4.06
4/2/2026,15:30, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.442,0,34.57,0,1.465,0,96.9,0,6.79,0,9.97,3.41,7.88,0,-77.7,5.77,23.147,0,8.68,0,1.197,1,0,4.11
4/2/2026,15:45, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.431,0,34.57,0,1.434,0,96.4,0,6.78,0,9.75,3.34,7.88,0,-78,5.78,22.947,0,9.85,0,1.198,1.05,0,4.31
4/2/2026,16:00, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.417,0,34.57,0,1.416,0,102.8,0,7.36,0,7.92,2.72,7.94,0,-81.6,5.77,21.991,0,14.54,0,1.189,1.55,0,6.29
4/2/2026,16:15, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.439,0,34.6,0,1.428,0,104.3,0,7.58,0,7.05,2.43,7.97,0,-83.1,5.77,21.143,0,23.57,0,1.193,2.3,0,9.3
4/2/2026,16:30, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.404,0,34.57,0,1.458,0,105.5,0,7.67,0,7.51,2.58,7.98,0,-83.4,5.77,21.134,0,17.89,0,1.207,2.06,0,8.33
4/2/2026,16:45, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.432,0,34.59,0,1.501,0,105.8,0,7.71,0,7.14,2.46,7.98,0,-83.7,5.76,21.003,0,14,0,1.203,2,0,8.12
4/2/2026,17:00, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.347,0,34.53,0,1.555,0,106.2,0,7.7,0,7.92,2.72,7.97,0,-83.3,5.77,21.275,0,17.55,0,1.196,2.09,0,8.47
4/2/2026,17:15, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.306,0,34.49,0,1.616,0,106.2,0,7.63,0,8.54,2.93,7.96,0,-82.7,5.77,21.77,0,19.64,0,1.195,2.35,0,9.52
4/2/2026,17:30, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.312,0,34.5,0,1.688,0,106.2,0,7.66,0,8.2,2.82,7.97,0,-83.1,5.77,21.584,0,14.15,0,1.192,1.89,0,7.68
4/2/2026,17:45, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.336,0,34.52,0,1.763,0,105.4,0,7.61,0,8.27,2.84,7.97,0,-82.9,5.76,21.458,0,16.09,0,1.188,2.3,0,9.31
4/2/2026,18:00, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.324,0,34.51,0,1.845,0,104.9,0,7.59,0,8.46,2.9,7.97,0,-82.9,5.77,21.362,0,14.95,0,1.196,2.21,0,8.96
4/2/2026,18:15, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.316,0,34.5,0,1.922,0,104.2,0,7.55,0,8.43,2.89,7.96,0,-82.7,5.77,21.298,0,15.07,0,1.195,2.38,0,9.64
4/2/2026,18:30, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.347,0,34.53,0,2,0,103.8,0,7.56,0,8.03,2.76,7.97,0,-83.2,5.76,21.002,0,11.4,0,1.194,2.11,0,8.56
4/2/2026,18:45, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.375,0,34.55,0,2.072,0,103.7,0,7.57,0,7.67,2.64,7.98,0,-83.3,5.76,20.871,0,14.04,0,1.202,2.71,0,10.97
4/2/2026,19:00, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.456,0,34.61,0,2.144,0,103.6,0,7.58,0,6.95,2.4,7.99,0,-84.3,5.77,20.73,0,11.31,0,1.197,1.86,0,7.53
4/2/2026,19:15, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.468,0,34.62,0,2.226,0,102.3,0,7.48,0,6.89,2.38,7.99,0,-84.2,5.76,20.727,0,11.14,0,1.201,1.85,0,7.5
4/2/2026,19:30, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.475,0,34.63,0,2.302,0,101.7,0,7.43,0,6.68,2.31,7.99,0,-84.2,5.76,20.787,0,8.08,0,1.203,1.63,0,6.63
4/2/2026,19:45, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.477,0,34.63,0,2.376,0,101,0,7.37,0,6.7,2.31,7.99,0,-84.1,5.77,20.872,0,7.79,0,1.202,1.51,0,6.16
