DATE,TIME,F_Record,FILENAME,SITENAME,USERID,FAULTCODE,CHLOROPHYLLRFU,ChlFluor,F_ChlFluor,SpCond,F_SpCond,Sal,F_Sal,Level,F_Level,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,FDOMQSU,FDOMRFU,pH,F_pH,PHMV,BATTERY,Temp,F_Temp,Turb,F_Turb,WIPERPOSITIONVOLT
4/10/2025,12:00, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.68,14.94,0,39.344,0,25.1,0,0.244,0,86.1,0,6.43,0,61.03,20.5,7.81,0,-98.5,6.4,22.694,0,22.34,0,1.215
4/10/2025,12:15, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.78,15.34,0,37.344,0,23.68,0,0.218,0,86.9,0,6.48,0,65.66,22.05,7.79,0,-97.1,6.41,23.14,0,17.99,0,1.214
4/10/2025,12:30, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.91,15.86,0,37.034,0,23.47,0,0.192,0,85.4,0,6.39,0,66.28,22.26,7.78,0,-96.7,6.4,23.043,0,18.07,0,1.215
4/10/2025,12:45, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.92,15.9,0,35.282,0,22.24,0,0.167,0,86.4,0,6.46,0,69.06,23.2,7.76,0,-95.3,6.41,23.467,0,19.21,0,1.215
4/10/2025,13:00, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.93,15.97,0,33.813,0,21.21,0,0.141,0,86.7,0,6.49,0,71.82,24.13,7.74,0,-94.1,6.41,23.754,0,17.39,0,1.215
4/10/2025,13:15, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.86,15.67,0,33.069,0,20.69,0,0.112,0,86.6,0,6.49,0,73.4,24.65,7.73,0,-93.7,6.41,23.853,0,15.35,0,1.214
4/10/2025,13:30, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.93,15.94,0,31.621,0,19.69,0,0.084,0,87.4,0,6.56,0,75.67,25.42,7.71,0,-92.5,6.4,24.132,0,15.47,0,1.215
4/10/2025,13:45, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,4.08,16.55,0,30.833,0,19.15,0,0.06,0,86.3,0,6.5,0,77.25,25.95,7.7,0,-91.9,6.41,24.157,0,14.07,0,1.215
4/10/2025,14:00, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,4.18,16.95,0,30.074,0,18.63,0,0.032,0,87,0,6.54,0,78.8,26.47,7.69,0,-91.2,6.41,24.378,0,13.04,0,1.214
4/10/2025,14:15, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.95,16.03,0,29.647,0,18.34,0,0.01,0,87.2,0,6.55,0,79.78,26.8,7.67,0,-90.5,6.41,24.458,0,13.81,0,1.214
4/10/2025,14:30, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,4.16,16.86,0,28.939,0,17.86,0,-0.016,0,87.4,0,6.58,0,81.18,27.27,7.66,0,-89.8,6.4,24.586,0,11.36,0,1.215
4/10/2025,14:45, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,4.13,16.76,0,28.694,0,17.69,0,-0.038,0,87.1,0,6.55,0,81.71,27.45,7.66,0,-89.6,6.41,24.639,0,11.21,0,1.215
4/10/2025,15:00, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,4.32,17.52,0,28.522,0,17.58,0,-0.059,0,86.2,0,6.5,0,82.09,27.57,7.66,0,-89.8,6.4,24.583,0,11.28,0,1.214
4/10/2025,15:15, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,4.28,17.35,0,28.631,0,17.65,0,-0.081,0,84.9,0,6.41,0,82.47,27.7,7.66,0,-89.4,6.41,24.458,0,9.28,0,1.214
4/10/2025,15:30, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,4.42,17.93,0,27.128,0,16.63,0,-0.097,0,87.8,0,6.62,0,83.77,28.14,7.65,0,-89.3,6.4,24.871,0,10.66,0,1.215
4/10/2025,15:45, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,4.1,16.65,0,27.695,0,17.02,0,-0.112,0,83.9,0,6.34,0,83.2,27.95,7.63,0,-88.2,6.4,24.636,0,10.41,0,1.215
4/10/2025,16:00, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,4.4,17.86,0,27.631,0,16.97,0,-0.129,0,84.8,0,6.41,0,84.09,28.25,7.64,0,-88.6,6.4,24.589,0,9.99,0,1.215
4/10/2025,16:15, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,4.79,19.41,0,26.862,0,16.45,0,-0.14,0,85.9,0,6.49,0,85.03,28.56,7.63,0,-88.1,6.41,24.801,0,11.28,0,1.215
4/10/2025,16:30, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,4.53,18.38,0,26.713,0,16.35,0,-0.151,0,84.6,0,6.38,0,84.27,28.31,7.61,0,-86.8,6.41,24.922,0,8.8,0,1.215
4/10/2025,16:45, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,4.36,17.7,0,26.901,0,16.48,0,-0.156,0,77.9,0,5.87,0,81.88,27.5,7.58,0,-85.1,6.4,24.908,0,10.05,0,1.215
4/10/2025,17:00, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,4.27,17.31,0,26.405,0,16.14,0,-0.152,0,84,0,6.32,0,84.35,28.33,7.62,0,-87.3,6.4,25.099,0,9.3,0,1.214
4/10/2025,17:15, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,4.42,17.92,0,25.782,0,15.72,0,-0.135,0,89.1,0,6.7,0,86.54,29.07,7.63,0,-87.8,6.41,25.316,0,8.18,0,1.215
4/10/2025,17:30, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,4.24,17.2,0,25.011,0,15.2,0,-0.115,0,97.6,0,7.28,0,86.05,28.9,7.68,0,-91.1,6.4,25.883,0,9.15,0,1.214
4/10/2025,17:45, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.89,15.79,0,25.322,0,15.41,0,-0.094,0,96,0,7.17,0,86.42,29.03,7.68,0,-90.8,6.4,25.783,0,8.69,0,1.214
4/10/2025,18:00, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.88,15.76,0,26.393,0,16.13,0,-0.072,0,98,0,7.31,0,84.55,28.4,7.71,0,-92.8,6.4,25.627,0,8.87,0,1.214
4/10/2025,18:15, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.98,16.15,0,27.292,0,16.73,0,-0.045,0,98,0,7.3,0,82.84,27.83,7.72,0,-93.2,6.41,25.444,0,10.25,0,1.214
4/10/2025,18:30, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.87,15.71,0,28.876,0,17.8,0,-0.014,0,96.1,0,7.12,0,78.98,26.53,7.71,0,-92.7,6.4,25.447,0,13.26,0,1.214
4/10/2025,18:45, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,4.19,16.99,0,29.754,0,18.4,0,0.016,0,96.4,0,7.14,0,79,26.54,7.72,0,-93.7,6.4,25.301,0,12.77,0,1.214
4/10/2025,19:00, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,4.14,16.78,0,30.129,0,18.66,0,0.051,0,96,0,7.11,0,78.42,26.34,7.73,0,-94,6.4,25.192,0,13.24,0,1.214
4/10/2025,19:15, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.93,15.95,0,30.952,0,19.22,0,0.083,0,95.5,0,7.06,0,77.49,26.03,7.73,0,-94.2,6.41,25.087,0,10.91,0,1.214
4/10/2025,19:30, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.77,15.32,0,31.553,0,19.63,0,0.118,0,95,0,7.03,0,76.32,25.64,7.74,0,-94.3,6.41,24.948,0,14.63,0,1.215
4/10/2025,19:45, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.55,14.43,0,32.301,0,20.15,0,0.154,0,94.1,0,6.94,0,75.18,25.25,7.73,0,-94,6.41,24.923,0,13.4,0,1.216
4/10/2025,20:00, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.35,13.59,0,33.101,0,20.7,0,0.185,0,95,0,7.01,0,73.65,24.74,7.75,0,-95.2,6.41,24.791,0,13.72,0,1.215
4/10/2025,20:15, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.22,13.07,0,34.521,0,21.68,0,0.213,0,95.3,0,6.98,0,69.66,23.4,7.75,0,-95.1,6.41,24.887,0,19.4,0,1.214
4/10/2025,20:30, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.3,13.39,0,35.826,0,22.59,0,0.237,0,94.8,0,6.89,0,67.23,22.58,7.74,0,-94.7,6.4,24.973,0,23.52,0,1.215
4/10/2025,20:45, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.34,13.57,0,37.407,0,23.69,0,0.257,0,95.2,0,6.87,0,64.14,21.54,7.74,0,-94.6,6.41,25.028,0,26.98,0,1.214
4/10/2025,21:00, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.16,12.82,0,38.112,0,24.19,0,0.277,0,94.9,0,6.84,0,63.45,21.31,7.75,0,-95.3,6.41,24.936,0,25.74,0,1.216
4/10/2025,21:15, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3,12.19,0,39.014,0,24.83,0,0.291,0,95.1,0,6.85,0,62.84,21.11,7.77,0,-96.2,6.41,24.848,0,17.76,0,1.216
4/10/2025,21:30, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,2.91,11.82,0,39.68,0,25.3,0,0.302,0,95,0,6.83,0,61.74,20.74,7.78,0,-97,6.41,24.781,0,16.58,0,1.215
4/10/2025,21:45, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,2.87,11.65,0,40.123,0,25.62,0,0.311,0,94.8,0,6.81,0,61.37,20.62,7.79,0,-97.7,6.41,24.669,0,15.06,0,1.215
4/10/2025,22:00, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,2.74,11.14,0,40.639,0,25.98,0,0.315,0,94,0,6.74,0,59.4,19.95,7.8,0,-98,6.41,24.649,0,17.71,0,1.215
4/10/2025,22:15, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,2.86,11.61,0,41.152,0,26.35,0,0.312,0,93.9,0,6.72,0,58.69,19.72,7.81,0,-98.6,6.41,24.622,0,15.75,0,1.216
4/10/2025,22:30, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,2.75,11.19,0,41.358,0,26.49,0,0.306,0,92.3,0,6.6,0,57.55,19.33,7.8,0,-98.3,6.41,24.616,0,14.03,0,1.215
4/10/2025,22:45, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,2.61,10.63,0,41.241,0,26.41,0,0.292,0,85,0,6.08,0,57.51,19.32,7.78,0,-96.9,6.41,24.621,0,16.82,0,1.217
4/10/2025,23:00, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,2.63,10.71,0,40.906,0,26.17,0,0.272,0,90.8,0,6.51,0,58.97,19.81,7.8,0,-97.9,6.41,24.605,0,13.45,0,1.217
4/10/2025,23:15, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,2.97,12.08,0,40.74,0,26.05,0,0.249,0,91.8,0,6.58,0,60,20.15,7.79,0,-97.8,6.41,24.633,0,14.37,0,1.215
4/10/2025,23:30, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.14,12.75,0,39.691,0,25.31,0,0.229,0,91.1,0,6.56,0,60.71,20.39,7.77,0,-96.1,6.41,24.706,0,20.04,0,1.215
4/10/2025,23:45, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.22,13.08,0,39.48,0,25.16,0,0.207,0,91,0,6.55,0,59.88,20.11,7.76,0,-96,6.4,24.683,0,28.58,0,1.215
4/11/2025,0:00, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.32,13.47,0,38.188,0,24.25,0,0.186,0,90.2,0,6.53,0,61.97,20.82,7.74,0,-94.7,6.4,24.631,0,27.49,0,1.216
4/11/2025,0:15, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.31,13.43,0,37.029,0,23.44,0,0.161,0,89.1,0,6.49,0,63.97,21.49,7.73,0,-93.7,6.41,24.589,0,29.71,0,1.216
4/11/2025,0:30, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.41,13.83,0,34.284,0,21.53,0,0.138,0,86.7,0,6.42,0,71.71,24.09,7.69,0,-91.4,6.41,24.311,0,17.19,0,1.217
4/11/2025,0:45, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.39,13.78,0,33.224,0,20.79,0,0.112,0,85.5,0,6.36,0,74.36,24.98,7.67,0,-90.2,6.41,24.275,0,15.38,0,1.216
4/11/2025,1:00, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.44,13.96,0,32.886,0,20.56,0,0.088,0,84.8,0,6.32,0,74.55,25.04,7.66,0,-89.7,6.41,24.287,0,17.33,0,1.216
4/11/2025,1:15, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.36,13.65,0,31.775,0,19.8,0,0.062,0,83.9,0,6.28,0,76.9,25.83,7.65,0,-88.8,6.41,24.256,0,15.52,0,1.216
4/11/2025,1:30, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.49,14.15,0,30.944,0,19.23,0,0.037,0,83.3,0,6.26,0,78.9,26.5,7.63,0,-87.7,6.41,24.204,0,12.61,0,1.215
4/11/2025,1:45, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.36,13.66,0,29.7,0,18.38,0,0.012,0,82.1,0,6.2,0,81.63,27.42,7.61,0,-86.7,6.41,24.17,0,10.61,0,1.215
4/11/2025,2:00, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.53,14.33,0,28.854,0,17.81,0,-0.014,0,81.6,0,6.18,0,83.02,27.89,7.6,0,-86.1,6.4,24.226,0,9.89,0,1.216
4/11/2025,2:15, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.42,13.88,0,28.897,0,17.84,0,-0.04,0,81.3,0,6.15,0,82.2,27.61,7.59,0,-85.2,6.41,24.214,0,12.2,0,1.215
4/11/2025,2:30, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.49,14.17,0,28.134,0,17.32,0,-0.063,0,80.6,0,6.12,0,83.8,28.15,7.58,0,-85.1,6.41,24.217,0,8.75,0,1.217
4/11/2025,2:45, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.39,13.77,0,28.089,0,17.29,0,-0.085,0,79.8,0,6.06,0,84.85,28.5,7.58,0,-84.6,6.41,24.219,0,9.04,0,1.215
4/11/2025,3:00, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.54,14.36,0,27.765,0,17.07,0,-0.105,0,79.8,0,6.07,0,85.19,28.62,7.57,0,-84.2,6.41,24.192,0,9.03,0,1.215
4/11/2025,3:15, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.57,14.51,0,27.087,0,16.61,0,-0.126,0,78.9,0,6.02,0,86.07,28.91,7.55,0,-83.2,6.41,24.181,0,8.46,0,1.215
4/11/2025,3:30, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.46,14.03,0,27.835,0,17.12,0,-0.141,0,77.7,0,5.91,0,85.41,28.69,7.55,0,-83,6.41,24.171,0,8.75,0,1.216
4/11/2025,3:45, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.56,14.44,0,26.85,0,16.45,0,-0.158,0,77.8,0,5.95,0,86.92,29.2,7.54,0,-82.4,6.4,24.135,0,8.16,0,1.216
4/11/2025,4:00, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.66,14.84,0,26.866,0,16.47,0,-0.175,0,77.2,0,5.9,0,85.71,28.79,7.54,0,-82.2,6.4,24.167,0,12.87,0,1.216
4/11/2025,4:15, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.67,14.91,0,26.677,0,16.34,0,-0.192,0,76.8,0,5.88,0,87.05,29.24,7.52,0,-81.4,6.41,24.115,0,10.78,0,1.216
4/11/2025,4:30, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.52,14.3,0,26.694,0,16.35,0,-0.204,0,74.4,0,5.69,0,85.34,28.66,7.51,0,-80.5,6.41,24.134,0,8.31,0,1.216
4/11/2025,4:45, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.64,14.79,0,25.761,0,15.73,0,-0.213,0,74.2,0,5.7,0,88.65,29.78,7.5,0,-79.9,6.41,24.068,0,8.1,0,1.217
4/11/2025,5:00, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.54,14.39,0,25.937,0,15.84,0,-0.223,0,72.8,0,5.59,0,87.81,29.49,7.49,0,-79.1,6.41,24.075,0,8.01,0,1.217
4/11/2025,5:15, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.5,14.23,0,25.426,0,15.5,0,-0.232,0,70.8,0,5.45,0,87.74,29.47,7.47,0,-77.9,6.4,24.034,0,5.82,0,1.217
4/11/2025,5:30, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.39,13.76,0,24.965,0,15.2,0,-0.236,0,69,0,5.33,0,87.91,29.53,7.44,0,-76.6,6.41,23.99,0,6.45,0,1.216
4/11/2025,5:45, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.25,13.2,0,25.139,0,15.31,0,-0.226,0,72.2,0,5.56,0,90.34,30.34,7.48,0,-79,6.41,24.007,0,6.86,0,1.217
4/11/2025,6:00, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.58,14.55,0,24.496,0,14.88,0,-0.211,0,73.9,0,5.71,0,91.68,30.79,7.47,0,-78.5,6.41,23.965,0,6.02,0,1.216
4/11/2025,6:15, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.52,14.28,0,23.326,0,14.11,0,-0.196,0,73,0,5.69,0,93.46,31.39,7.46,0,-77.4,6.41,23.756,0,6.44,0,1.217
4/11/2025,6:30, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.44,13.98,0,23.294,0,14.09,0,-0.174,0,73.2,0,5.73,0,93.95,31.56,7.46,0,-77.7,6.41,23.487,0,5.89,0,1.216
4/11/2025,6:45, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,2.94,11.93,0,26.307,0,16.1,0,-0.15,0,73.4,0,5.7,0,89.77,30.15,7.48,0,-78.6,6.41,23.363,0,7.3,0,1.216
4/11/2025,7:00, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.03,12.31,0,27.655,0,17.01,0,-0.124,0,73.6,0,5.7,0,87.18,29.28,7.5,0,-79.7,6.41,23.276,0,8.21,0,1.216
4/11/2025,7:15, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,2.78,11.29,0,27.903,0,17.18,0,-0.091,0,75.5,0,5.84,0,86.63,29.1,7.52,0,-81.2,6.41,23.21,0,7.96,0,1.216
4/11/2025,7:30, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,2.8,11.38,0,28.197,0,17.38,0,-0.061,0,76,0,5.88,0,86.55,29.07,7.53,0,-81.7,6.4,23.172,0,7.75,0,1.216
4/11/2025,7:45, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,2.77,11.27,0,28.909,0,17.86,0,-0.03,0,76.7,0,5.92,0,85.73,28.8,7.54,0,-82.4,6.41,23.196,0,7.69,0,1.216
4/11/2025,8:00, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,2.77,11.28,0,30.652,0,19.04,0,0.001,0,75.8,0,5.79,0,82.06,27.56,7.55,0,-82.9,6.41,23.366,0,9.74,0,1.216
4/11/2025,8:15, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,2.82,11.45,0,31.717,0,19.77,0,0.037,0,75.1,0,5.7,0,79.24,26.62,7.56,0,-83.3,6.4,23.443,0,11.33,0,1.216
4/11/2025,8:30, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.09,12.55,0,33.429,0,20.95,0,0.067,0,73.5,0,5.56,0,77.43,26.01,7.55,0,-83,6.41,23.325,0,11.71,0,1.217
4/11/2025,8:45, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,2.87,11.68,0,34.374,0,21.61,0,0.095,0,71.1,0,5.38,0,76.91,25.83,7.52,0,-81.3,6.41,23.047,0,12.85,0,1.217
4/11/2025,9:00, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,2.82,11.46,0,34.697,0,21.84,0,0.123,0,72.6,0,5.5,0,77.31,25.97,7.53,0,-81.9,6.4,22.858,0,8.96,0,1.216
4/11/2025,9:15, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,2.89,11.74,0,35.8,0,22.61,0,0.142,0,74.5,0,5.64,0,75.48,25.35,7.56,0,-83.6,6.41,22.696,0,9.47,0,1.216
4/11/2025,9:30, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,2.82,11.45,0,36.504,0,23.1,0,0.159,0,75.9,0,5.74,0,73.4,24.65,7.59,0,-85.4,6.41,22.601,0,11.01,0,1.216
4/11/2025,9:45, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,2.92,11.88,0,37.311,0,23.67,0,0.167,0,76.9,0,5.8,0,71.5,24.02,7.61,0,-86.4,6.41,22.595,0,11.01,0,1.215
4/11/2025,10:00, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.03,12.3,0,37.261,0,23.63,0,0.175,0,78.2,0,5.88,0,71.21,23.92,7.62,0,-87.2,6.41,22.74,0,10,0,1.217
4/11/2025,10:15, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.47,14.08,0,39.852,0,25.46,0,0.171,0,73.3,0,5.46,0,64.88,21.79,7.63,0,-87.6,6.41,22.64,0,11.75,0,1.216
4/11/2025,10:30, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,2.83,11.51,0,38.908,0,24.79,0,0.156,0,70.8,0,5.29,0,66.61,22.37,7.59,0,-85.3,6.41,22.71,0,17.18,0,1.216
4/11/2025,10:45, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.08,12.5,0,39.68,0,25.34,0,0.136,0,70.8,0,5.28,0,65.41,21.97,7.61,0,-86.5,6.41,22.662,0,9.19,0,1.217
4/11/2025,11:00, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.61,14.67,0,39.186,0,24.99,0,0.115,0,72.2,0,5.39,0,66.65,22.39,7.62,0,-87,6.41,22.663,0,11.82,0,1.216
4/11/2025,11:15, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.68,14.95,0,38.077,0,24.2,0,0.093,0,74.4,0,5.58,0,69.25,23.26,7.61,0,-86.4,6.41,22.68,0,11.72,0,1.217
4/11/2025,11:30, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.49,14.16,0,37.203,0,23.59,0,0.067,0,75.7,0,5.69,0,71.54,24.03,7.6,0,-86,6.41,22.778,0,10.85,0,1.217
4/11/2025,11:45, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.55,14.41,0,36.303,0,22.95,0,0.04,0,75.5,0,5.67,0,72.64,24.4,7.59,0,-85,6.41,22.989,0,10.16,0,1.215
4/11/2025,12:00, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.54,14.36,0,33.316,0,20.87,0,0.016,0,79.5,0,5.98,0,77.25,25.95,7.59,0,-85.4,6.41,23.574,0,10.54,0,1.216
4/11/2025,12:15, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.67,14.88,0,34.271,0,21.53,0,-0.011,0,78,0,5.87,0,76.21,25.6,7.59,0,-85.1,6.41,23.382,0,10.2,0,1.217
4/11/2025,12:30, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,4.2,17.05,0,34.359,0,21.6,0,-0.039,0,77,0,5.8,0,76.54,25.71,7.58,0,-84.7,6.4,23.324,0,12.32,0,1.216
4/11/2025,12:45, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,4.15,16.83,0,34.539,0,21.72,0,-0.061,0,76.6,0,5.76,0,76.95,25.85,7.57,0,-84.3,6.4,23.32,0,10.57,0,1.216
4/11/2025,13:00, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,4.03,16.36,0,31.76,0,19.8,0,-0.089,0,79.8,0,6.03,0,80.89,27.17,7.58,0,-84.7,6.41,23.724,0,9.86,0,1.216
4/11/2025,13:15, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,4.12,16.73,0,33.909,0,21.28,0,-0.114,0,76.4,0,5.75,0,77.86,26.15,7.56,0,-83.8,6.41,23.447,0,10.69,0,1.206
4/11/2025,13:30, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,4.01,16.28,0,34.24,0,21.51,0,-0.135,0,75.2,0,5.66,0,76.68,25.76,7.56,0,-83.5,6.41,23.418,0,8.63,0,1.212
4/11/2025,13:45, ,gtmpcwq_15E101699_040925_050000.bin,Pellicer Creek,GTMNERR,0,3.87,15.7,0,34.402,0,21.62,0,-0.159,0,76.3,0,5.73,0,76.85,25.81,7.55,0,-83.1,6.4,23.485,0,9.31,0,1.215
