DATE,TIME,F_Record,FILENAME,SITENAME,USERID,FAULTCODE,SpCond,F_SpCond,Sal,F_Sal,Depth,F_Depth,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,pH,F_pH,pHmV,BATTERY,Temp,F_Temp,Turb,F_Turb,WIPERPOSITIONVOLT,CHLOROPHYLLRFU,ChlFluor,F_ChlFluor
9/28/2025,9:30, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,49.156,0,32.04,0,2.218,0,87.5,0,5.73,0,7.95,0,-79.8,6.03,28.04,0,6.68,0,1.222,1.63,6.57,0
9/28/2025,9:45, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,49.047,0,31.96,0,2.275,0,87.7,0,5.75,0,7.95,0,-79.8,6.04,28.025,0,5.35,0,1.227,1.51,6.1,0
9/28/2025,10:00, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,49.341,0,32.18,0,2.336,0,85.8,0,5.61,0,7.95,0,-80,6.03,28.031,0,4.64,0,1.227,1.45,5.88,0
9/28/2025,10:15, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,49.478,0,32.28,0,2.394,0,85.7,0,5.6,0,7.95,0,-80,6.03,28.014,0,4.79,0,1.226,1.32,5.33,0
9/28/2025,10:30, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,49.395,0,32.21,0,2.443,0,87.5,0,5.72,0,7.97,0,-81,6.02,28.038,0,4.61,0,1.222,1.54,6.22,0
9/28/2025,10:45, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,49.632,0,32.39,0,2.485,0,80.8,0,5.28,0,7.95,0,-79.6,6.02,28.001,0,4.57,0,1.232,1.32,5.34,0
9/28/2025,11:00, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,49.767,0,32.49,0,2.537,0,80.4,0,5.25,0,7.95,0,-79.7,6.03,28.003,0,5.25,0,1.224,1.4,5.67,0
9/28/2025,11:15, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,49.864,0,32.56,0,2.582,0,82.6,0,5.39,0,7.95,0,-80.1,6.02,28.014,0,3.84,0,1.233,1.22,4.93,0
9/28/2025,11:30, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,49.917,0,32.6,0,2.629,0,83.1,0,5.42,0,7.96,0,-80.5,6.03,28.019,0,3.85,0,1.225,1.23,4.97,0
9/28/2025,11:45, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,49.928,0,32.6,0,2.669,0,84,0,5.48,0,7.96,0,-80.3,6.02,28.022,0,3.53,0,1.217,1.37,5.53,0
9/28/2025,12:00, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,49.947,0,32.62,0,2.702,0,83.4,0,5.44,0,7.96,0,-80.7,6.04,28.029,0,3.86,0,1.215,1.25,5.05,0
9/28/2025,12:15, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,50.056,0,32.7,0,2.736,0,83.7,0,5.46,0,7.96,0,-80.6,6.04,28.014,0,3.71,0,1.223,1.13,4.58,0
9/28/2025,12:30, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,50.097,0,32.73,0,2.766,0,79.2,0,5.17,0,7.95,0,-79.8,6.03,28.001,0,3.91,0,1.229,1.27,5.14,0
9/28/2025,12:45, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,50.105,0,32.74,0,2.783,0,89.3,0,5.82,0,7.99,0,-82.2,6.03,27.994,0,4.14,0,1.223,1.43,5.77,0
9/28/2025,13:00, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,49.756,0,32.48,0,2.799,0,91.8,0,6,0,7.98,0,-81.8,6.02,28.041,0,4.71,0,1.216,1.77,7.18,0
9/28/2025,13:15, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,49.534,0,32.32,0,2.809,0,90.4,0,5.91,0,7.97,0,-81,6.03,28.038,0,4.29,0,1.221,1.4,5.65,0
9/28/2025,13:30, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,49.42,0,32.23,0,2.805,0,87.8,0,5.74,0,7.96,0,-80.2,6.04,28.04,0,5.32,0,1.234,1.46,5.91,0
9/28/2025,13:45, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,48.925,0,31.86,0,2.794,0,90.4,0,5.88,0,7.92,0,-78.3,6.02,28.497,0,6.61,0,1.226,1.86,7.53,0
9/28/2025,14:00, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,49.002,0,31.91,0,2.773,0,87.6,0,5.69,0,7.9,0,-77,6.03,28.543,0,6.27,0,1.221,1.55,6.27,0
9/28/2025,14:15, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,48.777,0,31.75,0,2.746,0,89.3,0,5.8,0,7.91,0,-77.4,6.03,28.583,0,7.05,0,1.228,1.71,6.94,0
9/28/2025,14:30, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,48.605,0,31.62,0,2.721,0,88,0,5.71,0,7.88,0,-75.9,6.03,28.685,0,7.19,0,1.223,1.47,5.94,0
9/28/2025,14:45, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,48.464,0,31.51,0,2.698,0,87,0,5.65,0,7.87,0,-75.1,6.03,28.738,0,7.51,0,1.218,1.42,5.75,0
9/28/2025,15:00, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,48.299,0,31.39,0,2.669,0,85.4,0,5.54,0,7.85,0,-74,6.02,28.784,0,7.77,0,1.221,1.45,5.85,0
9/28/2025,15:15, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,48.118,0,31.26,0,2.633,0,83.9,0,5.44,0,7.84,0,-73,6.03,28.825,0,8.25,0,1.227,1.39,5.63,0
9/28/2025,15:30, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,47.939,0,31.13,0,2.599,0,83.7,0,5.43,0,7.82,0,-72.2,6.02,28.878,0,8.38,0,1.219,1.43,5.78,0
9/28/2025,15:45, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,47.764,0,31,0,2.562,0,85.5,0,5.55,0,7.83,0,-72.5,6.02,28.939,0,8.32,0,1.221,1.51,6.09,0
9/28/2025,16:00, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,47.667,0,30.92,0,2.529,0,85.8,0,5.56,0,7.82,0,-72.1,6.03,28.999,0,8.45,0,1.233,1.6,6.49,0
9/28/2025,16:15, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,47.594,0,30.87,0,2.495,0,85.8,0,5.56,0,7.82,0,-72,6.02,29.013,0,8.77,0,1.231,1.6,6.47,0
9/28/2025,16:30, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,47.543,0,30.83,0,2.452,0,87.3,0,5.66,0,7.82,0,-72.4,6.02,29.067,0,8.11,0,1.216,1.61,6.52,0
9/28/2025,16:45, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,47.497,0,30.8,0,2.416,0,87.9,0,5.7,0,7.82,0,-72.4,6.02,29.095,0,7.4,0,1.223,1.62,6.53,0
9/28/2025,17:00, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,47.533,0,30.82,0,2.381,0,85.9,0,5.56,0,7.83,0,-72.6,6.02,29.088,0,8.18,0,1.217,1.72,6.96,0
9/28/2025,17:15, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,47.499,0,30.8,0,2.348,0,84.8,0,5.5,0,7.82,0,-72.1,6.02,29.072,0,6.61,0,1.222,1.66,6.72,0
9/28/2025,17:30, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,47.581,0,30.86,0,2.317,0,75.4,0,4.89,0,7.79,0,-70.2,6.01,29.052,0,6.31,0,1.232,1.42,5.75,0
9/28/2025,17:45, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,47.586,0,30.87,0,2.295,0,89.1,0,5.78,0,7.85,0,-73.9,6.02,29.002,0,6.96,0,1.224,1.79,7.23,0
9/28/2025,18:00, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,47.569,0,30.85,0,2.264,0,89.8,0,5.82,0,7.84,0,-73.6,6.01,29,0,5.79,0,1.215,1.7,6.9,0
9/28/2025,18:15, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,47.561,0,30.85,0,2.226,0,89.9,0,5.84,0,7.85,0,-73.7,6.02,28.955,0,6.52,0,1.226,1.83,7.42,0
9/28/2025,18:30, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,47.532,0,30.83,0,2.194,0,90.2,0,5.86,0,7.85,0,-73.9,6.03,28.9,0,6.11,0,1.231,1.81,7.33,0
9/28/2025,18:45, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,47.564,0,30.85,0,2.177,0,89.8,0,5.83,0,7.85,0,-73.7,6.01,28.934,0,6.33,0,1.22,1.81,7.32,0
9/28/2025,19:00, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,47.521,0,30.82,0,2.164,0,87.6,0,5.69,0,7.84,0,-73.3,6.02,28.916,0,7.03,0,1.224,1.81,7.31,0
9/28/2025,19:15, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,47.499,0,30.81,0,2.144,0,88.4,0,5.75,0,7.83,0,-72.8,6.01,28.848,0,6.75,0,1.223,1.78,7.19,0
9/28/2025,19:30, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,47.531,0,30.83,0,2.136,0,89.1,0,5.79,0,7.85,0,-73.7,6.02,28.806,0,6.23,0,1.233,1.72,6.94,0
9/28/2025,19:45, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,47.449,0,30.77,0,2.139,0,91.6,0,5.97,0,7.88,0,-75.4,6.02,28.711,0,6.95,0,1.232,1.76,7.11,0
9/28/2025,20:00, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,47.377,0,30.72,0,2.139,0,92.6,0,6.04,0,7.89,0,-76.5,6.01,28.66,0,7.71,0,1.232,1.69,6.82,0
9/28/2025,20:15, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,47.387,0,30.73,0,2.133,0,91.7,0,5.99,0,7.89,0,-76.4,6.02,28.603,0,6.86,0,1.232,1.72,6.94,0
9/28/2025,20:30, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,47.544,0,30.85,0,2.145,0,92.3,0,6.02,0,7.9,0,-76.7,6.01,28.645,0,6.71,0,1.231,1.75,7.09,0
9/28/2025,20:45, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,47.632,0,30.91,0,2.164,0,92,0,6,0,7.89,0,-76.6,6.01,28.655,0,7.36,0,1.222,1.71,6.92,0
9/28/2025,21:00, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,48.023,0,31.19,0,2.169,0,93.5,0,6.09,0,7.91,0,-77.6,6.02,28.629,0,8.78,0,1.226,2.06,8.32,0
9/28/2025,21:15, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,48.771,0,31.75,0,2.179,0,98.5,0,6.42,0,7.97,0,-81.4,6.01,28.395,0,6.1,0,1.226,2.16,8.74,0
9/28/2025,21:30, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,49.603,0,32.36,0,2.2,0,101.4,0,6.59,0,8.01,0,-83.8,6.01,28.35,0,5.51,0,1.227,2.19,8.86,0
9/28/2025,21:45, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,50.035,0,32.68,0,2.23,0,102.5,0,6.66,0,8.04,0,-85.1,6.01,28.287,0,4.98,0,1.221,2.07,8.36,0
9/28/2025,22:00, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,50.028,0,32.67,0,2.279,0,102.6,0,6.67,0,8.04,0,-85.1,6.01,28.27,0,4.61,0,1.225,2.02,8.16,0
9/28/2025,22:15, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,49.888,0,32.57,0,2.32,0,101.9,0,6.63,0,8.03,0,-85.1,6.02,28.257,0,5.38,0,1.227,1.96,7.92,0
9/28/2025,22:30, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,49.9,0,32.58,0,2.338,0,101.4,0,6.6,0,8.03,0,-85,6.01,28.234,0,4.74,0,1.227,2.07,8.35,0
9/28/2025,22:45, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,49.816,0,32.52,0,2.36,0,101,0,6.57,0,8.03,0,-84.9,6.01,28.214,0,4.56,0,1.229,2.05,8.27,0
9/28/2025,23:00, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,50.005,0,32.66,0,2.387,0,101.5,0,6.6,0,8.04,0,-85.4,6.01,28.175,0,3.93,0,1.218,2.03,8.22,0
9/28/2025,23:15, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,50.087,0,32.72,0,2.433,0,101.1,0,6.57,0,8.03,0,-85,6.01,28.212,0,4.78,0,1.219,2.01,8.13,0
9/28/2025,23:30, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,49.961,0,32.62,0,2.492,0,99.9,0,6.5,0,8.02,0,-84.5,6.02,28.217,0,3.93,0,1.223,1.96,7.93,0
9/28/2025,23:45, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,49.838,0,32.53,0,2.545,0,99.5,0,6.47,0,8.02,0,-83.9,6,28.213,0,3.18,0,1.228,1.99,8.06,0
9/29/2025,0:00, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,49.699,0,32.43,0,2.579,0,97.7,0,6.36,0,8.01,0,-83.5,6.01,28.184,0,3.16,0,1.231,1.96,7.94,0
9/29/2025,0:15, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,49.637,0,32.39,0,2.607,0,94.5,0,6.16,0,8,0,-83.2,6,28.189,0,3.36,0,1.231,1.7,6.86,0
9/29/2025,0:30, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,49.552,0,32.33,0,2.626,0,93,0,6.07,0,8,0,-82.7,6.01,28.158,0,3.46,0,1.229,2.64,10.7,0
9/29/2025,0:45, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,49.574,0,32.34,0,2.642,0,79.6,0,5.19,0,7.96,0,-80.3,6.01,28.151,0,3.2,0,1.229,1.19,4.82,0
9/29/2025,1:00, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,49.756,0,32.47,0,2.657,0,87.3,0,5.68,0,7.99,0,-82.1,6,28.186,0,3.06,0,1.221,1.62,6.55,0
9/29/2025,1:15, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,49.78,0,32.49,0,2.665,0,98.4,0,6.41,0,8.02,0,-84.2,6.01,28.14,0,3.57,0,1.223,1.93,7.81,0
9/29/2025,1:30, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,49.792,0,32.5,0,2.666,0,98.6,0,6.43,0,8.02,0,-84.4,6,28.096,0,4.08,0,1.227,1.98,7.99,0
9/29/2025,1:45, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,49.808,0,32.51,0,2.663,0,99.1,0,6.46,0,8.02,0,-84.4,6,28.132,0,3.85,0,1.227,1.82,7.34,0
9/29/2025,2:00, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,49.744,0,32.47,0,2.648,0,98.2,0,6.4,0,8.02,0,-84.3,6.01,28.124,0,4.44,0,1.22,1.75,7.07,0
9/29/2025,2:15, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,49.708,0,32.44,0,2.631,0,98.3,0,6.41,0,8.02,0,-84,6,28.107,0,5.25,0,1.221,1.79,7.26,0
9/29/2025,2:30, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,49.226,0,32.09,0,2.605,0,95.7,0,6.26,0,7.99,0,-82.3,6,28.042,0,4.99,0,1.224,1.7,6.88,0
9/29/2025,2:45, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,48.699,0,31.7,0,2.574,0,93.2,0,6.1,0,7.96,0,-80.2,6,28.111,0,5.6,0,1.22,1.61,6.52,0
9/29/2025,3:00, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,48.364,0,31.46,0,2.541,0,91.8,0,6.01,0,7.93,0,-78.8,6,28.185,0,5.84,0,1.219,1.49,6.04,0
9/29/2025,3:15, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,48.447,0,31.52,0,2.504,0,91.8,0,6.01,0,7.93,0,-78.9,6.01,28.219,0,5.81,0,1.218,1.52,6.16,0
9/29/2025,3:30, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,48.5,0,31.55,0,2.472,0,91.2,0,5.96,0,7.94,0,-79.1,6,28.252,0,6.08,0,1.223,1.47,5.93,0
9/29/2025,3:45, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,48.568,0,31.6,0,2.435,0,91,0,5.95,0,7.94,0,-79.1,6,28.244,0,5.98,0,1.23,1.43,5.78,0
9/29/2025,4:00, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,48.366,0,31.46,0,2.403,0,90,0,5.88,0,7.92,0,-78.3,6,28.272,0,5.42,0,1.229,1.42,5.74,0
9/29/2025,4:15, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,48.377,0,31.46,0,2.374,0,89.3,0,5.84,0,7.92,0,-78.2,6,28.257,0,5.35,0,1.23,1.46,5.91,0
9/29/2025,4:30, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,48.428,0,31.5,0,2.341,0,87,0,5.69,0,7.92,0,-77.9,6,28.219,0,5.21,0,1.227,1.48,5.99,0
9/29/2025,4:45, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,48.27,0,31.39,0,2.314,0,85,0,5.58,0,7.91,0,-77.4,6,28.079,0,5.04,0,1.223,1.3,5.27,0
9/29/2025,5:00, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,48.276,0,31.4,0,2.28,0,79.9,0,5.24,0,7.89,0,-76.1,6,28.081,0,6.41,0,1.222,1.57,6.37,0
9/29/2025,5:15, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,48.102,0,31.27,0,2.245,0,85.5,0,5.61,0,7.89,0,-76.1,6,28.176,0,5.31,0,1.218,1.31,5.31,0
9/29/2025,5:30, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,47.906,0,31.13,0,2.21,0,84.7,0,5.57,0,7.87,0,-75.3,6,28.102,0,4.4,0,1.222,1.23,4.98,0
9/29/2025,5:45, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,48.229,0,31.36,0,2.181,0,85.7,0,5.62,0,7.9,0,-76.6,6,28.149,0,4.69,0,1.223,1.22,4.94,0
9/29/2025,6:00, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,48.075,0,31.25,0,2.155,0,86.3,0,5.67,0,7.89,0,-76.5,5.99,28.097,0,4.48,0,1.227,1.43,5.77,0
9/29/2025,6:15, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,48.077,0,31.25,0,2.132,0,86.9,0,5.71,0,7.9,0,-76.5,6,28.067,0,5.13,0,1.224,1.31,5.3,0
9/29/2025,6:30, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,48.186,0,31.33,0,2.108,0,87,0,5.71,0,7.9,0,-77,6,28.091,0,4.77,0,1.234,1.24,5,0
9/29/2025,6:45, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,48.128,0,31.29,0,2.088,0,86.6,0,5.69,0,7.9,0,-76.7,5.99,28.081,0,4.84,0,1.231,1.27,5.12,0
9/29/2025,7:00, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,48.051,0,31.23,0,2.071,0,86.6,0,5.69,0,7.89,0,-76.5,6,28.049,0,5.13,0,1.226,1.21,4.91,0
9/29/2025,7:15, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,48.22,0,31.36,0,2.054,0,86.3,0,5.68,0,7.91,0,-77.5,5.99,27.9,0,5.87,0,1.227,1.27,5.12,0
9/29/2025,7:30, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,48.205,0,31.35,0,2.055,0,86.6,0,5.7,0,7.91,0,-77.6,5.99,27.866,0,6.12,0,1.22,1.22,4.92,0
9/29/2025,7:45, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,48.168,0,31.32,0,2.045,0,86.2,0,5.68,0,7.92,0,-77.7,5.99,27.842,0,6.69,0,1.215,1.31,5.28,0
9/29/2025,8:00, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,48.606,0,31.64,0,2.044,0,88.3,0,5.81,0,7.94,0,-79.1,6,27.864,0,6.77,0,1.222,1.34,5.42,0
9/29/2025,8:15, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,48.735,0,31.74,0,2.045,0,87.9,0,5.8,0,7.95,0,-79.9,6,27.635,0,5.85,0,1.219,1.1,4.45,0
9/29/2025,8:30, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,49.256,0,32.13,0,2.056,0,89.7,0,5.91,0,7.98,0,-81.5,5.99,27.548,0,5.72,0,1.229,1.21,4.91,0
9/29/2025,8:45, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,49.696,0,32.45,0,2.083,0,91.8,0,6.04,0,8,0,-82.6,5.99,27.623,0,5.7,0,1.229,1.41,5.71,0
9/29/2025,9:00, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,49.578,0,32.36,0,2.113,0,91.4,0,6.01,0,8,0,-82.6,5.99,27.653,0,5.75,0,1.227,1.43,5.8,0
9/29/2025,9:15, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,49.22,0,32.1,0,2.143,0,90.3,0,5.94,0,7.98,0,-81.8,5.99,27.668,0,7.45,0,1.222,1.49,6.04,0
9/29/2025,9:30, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,48.572,0,31.62,0,2.172,0,88.9,0,5.87,0,7.96,0,-80.6,5.99,27.685,0,7.45,0,1.217,1.61,6.52,0
9/29/2025,9:45, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,48.371,0,31.48,0,2.212,0,88.3,0,5.83,0,7.95,0,-80.1,5.99,27.665,0,7.35,0,1.216,1.62,6.57,0
9/29/2025,10:00, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,48.871,0,31.84,0,2.256,0,89.3,0,5.88,0,7.97,0,-81,5.99,27.686,0,6.73,0,1.23,1.6,6.45,0
9/29/2025,10:15, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,49.365,0,32.2,0,2.303,0,91.1,0,5.99,0,7.99,0,-82.2,5.99,27.713,0,6.7,0,1.222,1.43,5.77,0
9/29/2025,10:30, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,49.584,0,32.36,0,2.357,0,91.7,0,6.02,0,7.99,0,-82.1,5.99,27.745,0,5.77,0,1.223,1.45,5.86,0
9/29/2025,10:45, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,49.754,0,32.49,0,2.42,0,92.4,0,6.06,0,8,0,-83,6,27.753,0,5.58,0,1.226,1.47,5.96,0
9/29/2025,11:00, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,49.903,0,32.59,0,2.476,0,93.4,0,6.12,0,8.01,0,-83.4,5.99,27.746,0,4.93,0,1.215,1.4,5.68,0
9/29/2025,11:15, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,49.96,0,32.64,0,2.534,0,93.9,0,6.16,0,8.01,0,-83.3,5.99,27.734,0,4.62,0,1.216,1.29,5.22,0
9/29/2025,11:30, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,49.955,0,32.63,0,2.588,0,94,0,6.16,0,8.01,0,-83.6,5.99,27.726,0,4.74,0,1.22,1.38,5.57,0
9/29/2025,11:45, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,50.008,0,32.67,0,2.638,0,96.6,0,6.33,0,8.02,0,-84,5.99,27.743,0,4.85,0,1.226,1.37,5.55,0
9/29/2025,12:00, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,50.198,0,32.81,0,2.663,0,98.1,0,6.42,0,8.02,0,-84.3,5.99,27.768,0,4.08,0,1.223,1.3,5.25,0
9/29/2025,12:15, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,50.367,0,32.93,0,2.699,0,96.5,0,6.31,0,8.02,0,-84.2,5.99,27.79,0,3.9,0,1.22,1.29,5.22,0
9/29/2025,12:30, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,50.526,0,33.05,0,2.743,0,93,0,6.07,0,8.02,0,-83.9,5.99,27.813,0,3.81,0,1.217,1.2,4.87,0
9/29/2025,12:45, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,50.338,0,32.91,0,2.773,0,98,0,6.41,0,8.03,0,-84.6,5.99,27.813,0,3.47,0,1.218,1.53,6.18,0
9/29/2025,13:00, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,50.359,0,32.93,0,2.806,0,97.7,0,6.39,0,8.03,0,-84.8,5.99,27.81,0,5.21,0,1.217,1.42,5.73,0
9/29/2025,13:15, ,gtmfmwq_24G103006_092525_091500.bin,Fort Matanzas,GTMNERR,0,50.132,0,32.76,0,2.83,0,97.1,0,6.36,0,8.03,0,-84.5,5.99,27.782,0,3.52,0,1.222,1.37,5.53,0
